ID TIME BLK %CPU CHAINDATASIZE
222 62.148 7 201234 13.0
222 108.264 10 233983 13.69
222 153.06 13 270457 14.5
222 196.251 16 289792 15.07
222 241.069 19 313243 15.62
222 285.425 22 342233 16.18
