ID TIME BLK %CPU CHAINDATASIZE
224 18.748 5 186569 33.55
224 28.783 5 186569 33.54
224 38.777 5 186569 33.52
224 48.966 5 186569 33.51
224 72.714 8 194329 33.61
224 73.525 8 194329 33.61
224 83.044 8 194433 33.65
224 93.035 9 196560 33.68
224 103.038 9 196560 33.66
224 113.062 9 196560 33.65
224 123.064 9 196560 33.63
224 133.07 9 196560 33.62
224 143.118 9 196560 33.6
224 153.398 10 197603 33.6
224 163.174 10 197603 33.62
224 173.254 11 200973 33.65
224 183.177 11 200973 33.64
224 193.173 11 200973 33.63
224 203.18 11 200973 33.62
224 213.197 11 200973 33.61
224 223.245 11 200973 33.6
224 233.252 11 200973 33.6
224 243.545 11 200973 33.64
224 254.345 11 200973 33.68
224 263.969 11 200973 33.75
224 273.6 11 200973 33.77
224 283.538 11 200973 33.79
224 293.526 11 200973 33.78
224 303.525 11 200973 33.77
224 313.692 11 200973 33.77
224 324.516 13 200973 33.82
224 333.926 18 218440 33.89
224 344.009 18 218648 33.95
224 354.892 20 220626 34.02
224 385.447 22 239677 34.22
224 415.801 24 247183 34.42
224 416.666 24 247183 34.43
224 426.393 24 247287 34.46
224 436.449 24 247287 34.46
224 446.435 24 247287 34.48
224 456.436 25 250707 34.5
224 466.498 25 250707 34.49
224 476.469 25 250707 34.48
224 486.709 25 250707 34.49
224 496.738 28 254626 34.52
224 506.511 28 254730 34.53
224 516.508 28 254730 34.55
