ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
209 13.244 3 0 0 [] []
209 18.364 4 0 0 [] []
209 23.646 4 0 0 [] []
209 28.931 4 0 0 [] []
209 34.022 4 1 0 ['224'] []
209 39.319 5 0 1 [] ['224']
209 44.406 5 1 1 ['218'] ['224']
209 49.74 6 1 3 ['211'] ['211', '224', '218']
209 55.083 6 0 1 [] ['211']
209 60.346 6 0 0 [] []
209 65.708 7 1 1 ['210'] ['210']
209 71.087 7 0 2 [] ['214', '210']
209 76.345 7 0 0 [] []
209 81.665 7 0 0 [] []
209 86.986 7 0 0 [] []
209 92.336 7 0 0 [] []
209 97.65 7 0 0 [] []
209 102.958 7 0 0 [] []
209 108.434 7 1 1 ['213'] ['213']
209 113.606 7 0 1 [] ['213']
209 118.854 7 0 0 [] []
209 124.162 7 1 1 ['226'] ['226']
209 129.324 9 0 1 [] ['226']
209 134.641 9 0 0 [] []
209 139.942 9 0 0 [] []
209 145.25 9 0 0 [] []
209 150.708 9 0 1 [] ['211']
209 155.906 9 0 0 [] []
209 161.257 9 0 0 [] []
209 166.284 9 3 1 ['211', '226', '213'] ['226']
209 171.508 10 1 2 ['213'] ['213', '226']
209 176.818 10 0 2 [] ['213', '226']
209 181.977 10 1 1 ['213'] ['213']
209 187.21 10 0 0 [] []
209 192.254 10 1 0 ['213'] []
209 197.37 10 1 1 ['217'] ['217']
209 203.093 10 1 3 ['213'] ['213', '217', '226']
209 208.323 10 0 0 [] []
209 213.536 10 1 2 ['224'] ['224', '226']
209 218.771 11 0 1 [] ['224']
209 224.047 11 1 1 ['222'] ['222']
209 229.177 12 0 1 [] ['222']
209 234.506 12 0 0 [] []
209 239.852 12 1 2 ['214'] ['214', '218']
209 245.122 13 0 1 [] ['218']
209 250.494 13 2 1 ['226', '222'] ['226']
209 255.981 13 0 3 [] ['224', '222', '226']
209 261.468 14 0 2 [] ['222', '226']
209 267.006 14 1 2 ['222'] ['222', '226']
209 272.069 14 1 0 ['222'] []
209 277.276 15 1 1 ['217'] ['217']
209 282.436 15 0 1 [] ['217']
209 287.72 15 0 1 [] ['217']
209 292.784 16 1 2 ['226'] ['217', '226']
209 298.097 16 1 3 ['211'] ['211', '217', '226']
209 303.426 16 1 3 ['211'] ['211', '217', '226']
209 308.709 16 0 2 [] ['211', '217']
209 313.971 16 0 1 [] ['217']
209 319.317 16 0 1 [] ['217']
209 324.633 16 0 1 [] ['217']
209 330.019 16 2 2 ['218', '211'] ['217', '218']
209 335.393 16 0 3 [] ['211', '217', '218']
209 340.583 16 1 1 ['217'] ['217']
209 345.873 16 0 0 [] []
209 351.168 16 0 0 [] []
209 356.46 16 0 0 [] []
209 361.782 16 0 0 [] []
209 367.064 16 0 0 [] []
209 372.407 16 0 0 [] []
209 377.732 16 1 1 ['224'] ['224']
