ID TIME BLK VOTE
217 95.81 8 683453
217 100.47 8 None
217 153.298 12 2628361
217 199.199 15 2435661
217 245.537 18 2788461
217 283.261 20 None
217 334.268 24 2839439
217 377.466 27 3155156
217 426.173 30 3116610
