ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
214 63.059 4 4 0.01 0 0 0 5000000 0 0 False False
214 123.671 4 4 0.01 0 0 0 5000000 0 0 False False
214 134.024 5 5 0.01 20 0 10 5000000 0 0 False False
214 163.78 6 6 20.01 0 0 10 5000000 0 0 False False
214 168.348 7 7 20.01 20 0 10 5000000 0 0 False False
214 169.954 7 7 20.01 20 0 10 5000000 0 0 False False
214 184.59 8 8 40.01 0 0 10 5000000 0 0 False False
214 214.308 10 9 40.01 0 0 10 5000000 0 0 False False
214 217.066 10 10 40.01 0 0 10 5000000 0 0 False False
214 315.072 12 11 40.01 20 0 10 5000000 2 0 False False
214 316.856 12 12 40.01 20 0 10 5000000 2 0 False False
214 383.846 14 12 0.01 20 0 10 5000000 7 0 False False
214 388.195 14 13 20.01 0 0 10 5000000 7 0 False False
214 393.907 14 14 20.01 0 0 10 5000000 7 0 False False
214 402.22 15 15 20.01 0 0 10 5000000 9 0 False False
214 412.856 16 16 20.01 0 0 10 5000000 9 0 False False
214 427.336 17 17 20.01 0 0 10 5000000 9 0 False False
214 431.803 17 17 20.01 0 0 10 5000000 9 0 False False
214 442.308 18 18 20.01 0 0 10 5000000 9 0 False False
