ID TIME BLK #BLOCKS
210 15.412 3 1
210 32.471 4 1
210 47.298 5 1
210 85.114 6 3
210 127.692 9 5
210 184.083 13 6
210 196.043 14 1
210 205.115 14 1
210 210.112 15 1
210 214.451 15 1
210 225.15 16 1
210 239.033 17 1
210 255.06 17 1
210 266.379 18 3
210 276.846 19 1
210 284.157 19 1
210 291.82 20 1
210 302.093 21 1
210 315.298 22 1
210 319.393 22 1
210 330.871 23 1
210 345.639 24 1
210 349.56 24 1
210 361.253 25 1
210 376.903 26 1
210 403.902 27 1
210 408.606 28 1
210 416.89 28 1
210 427.929 29 2
210 438.213 30 1
210 473.651 31 2
210 479.967 32 1
