ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
226 7.353 2 0 0 0   
226 9.813 2 1 1 1 218 218 218
226 12.381 2 1 1 1 218 218 218
226 14.86 2 1 1 1 218 218 218
226 17.413 2 1 1 1 218 218 218
226 19.472 3 1 1 1 218 218 218
226 22.127 3 2 1 1 210 218;210 210
226 24.84 3 3 1 1 217 218;217;210 217
226 27.108 3 3 0 0  218;217;210 
226 29.314 4 2 0 0  217;210 
226 32.059 4 2 0 0  217;210 
226 34.782 4 2 0 0  217;210 
226 37.012 4 2 1 1 213 217;210 213
226 39.293 4 3 1 1 213 213;217;210 213
226 41.849 4 4 2 2 213;222 213;222;217;210 213;222
226 44.507 4 4 2 2 222;214 213;222;214;210 222;214
226 47.26 5 3 2 2 222;214 213;222;214 222;214
226 49.732 5 2 1 1 214 222;214 214
226 52.541 5 3 1 1 211 222;211;214 211
226 55.118 5 3 1 1 211 222;211;214 211
226 58.123 5 3 1 1 211 222;211;214 211
226 60.774 6 3 1 1 211 222;211;214 211
226 63.422 6 3 0 0  222;211;214 
226 65.924 6 2 1 1 211 222;211 211
226 68.46 6 2 1 1 211 222;211 211
226 70.767 6 2 1 1 211 222;211 211
226 73.123 6 1 1 1 211 211 211
226 75.865 7 1 1 1 211 211 211
226 78.121 7 1 1 1 211 222 211
226 80.635 7 1 1 1 211 222 211
226 82.711 7 1 2 2 211;224 222 224;211
226 85.161 7 2 1 1 224 222;224 224
226 87.401 7 2 0 0  222;224 
226 89.933 7 3 1 1 214 222;224;214 214
226 92.345 8 3 1 1 214 222;224;214 214
226 94.596 8 2 0 0  224;214 
226 96.959 8 2 0 0  224;214 
226 99.863 8 2 0 0  224;214 
226 102.158 8 0 0 0   
226 104.649 8 0 0 0   
226 107.158 8 0 0 0   
226 109.671 8 1 1 1 222 222 222
226 111.898 8 2 1 1 210 222;210 210
226 114.29 8 2 1 1 210 222;210 210
226 116.95 8 2 0 0  222;210 
226 119.44 9 3 0 0  222;224;210 
226 122.333 10 3 1 1 217 222;217;210 217
226 124.772 10 3 2 2 217;211 222;211;217 217;211
226 127.291 10 4 2 2 217;211 222;211;217;210 217;211
226 130.701 10 5 2 2 211;214 222;211;217;214;210 211;214
226 133.45 10 6 2 2 214;218 218;222;211;217;214;210 218;214
226 136.276 10 6 1 1 218 218;222;211;217;214;210 218
226 138.997 10 5 0 0  218;222;211;214;210 
226 141.625 10 5 0 0  218;222;211;214;210 
226 145.089 11 5 0 0  218;222;211;214;210 
226 147.905 11 3 0 0  218;222;210 
226 150.678 11 3 0 0  218;222;210 
226 153.152 11 2 0 0  218;210 
226 155.311 11 1 0 0  218 
226 157.375 11 0 0 0   
226 159.449 12 1 1 1 222 222 222
226 162.03 12 1 2 2 222;213 222 213;222
226 164.503 12 2 1 1 213 213;222 213
226 167.015 12 2 1 1 213 213;222 213
226 169.572 12 2 1 1 218 213;222 218
226 172.074 12 3 1 1 218 218;213;222 218
226 174.511 12 2 1 1 218 218;222 218
226 176.578 12 2 2 2 218;224 218;222 224;218
226 179.429 13 3 1 1 224 218;222;224 224
226 181.976 13 3 1 1 224 218;222;224 224
226 184.467 13 3 1 1 224 218;222;224 224
226 186.89 13 2 1 1 224 222;224 224
226 189.363 13 2 1 1 224 222;224 224
226 191.429 14 1 1 1 224 224 224
226 193.56 14 1 1 1 211 224 211
226 196.016 14 2 1 1 211 224;211 211
226 198.323 14 3 2 2 211;210 213;224;211 211;210
226 200.772 14 3 1 1 210 224;211;210 210
226 203.268 14 2 1 1 210 211;210 210
226 205.525 15 2 2 2 210;209 211;210 209;210
226 207.79 15 1 2 2 210;209 210 209;210
226 210.201 15 2 0 0  209;210 
226 212.582 15 3 1 1 209 209;224;210 209
226 215.258 15 3 1 1 209 209;224;210 209
226 217.694 15 2 1 1 209 209;224 209
226 220.204 15 2 1 1 209 209;224 209
