ID TIME BLK ESTIMATE W B S1 S2 S3
224 5.721 2 0.125 0 3 268 287 229
224 6.722 2 0.071 0 6 262 279 226
224 7.734 2 0.05 0 9 262 276 226
224 8.746 2 0.038 0 12 267 280 227
224 9.755 2 0.031 0 15 265 282 231
224 10.764 2 0.026 0 18 265 279 230
224 11.793 2 0.023 0 21 268 281 231
224 12.802 2 0.02 0 24 270 284 232
224 13.824 2 0.018 0 27 264 277 227
224 14.831 2 0.016 0 30 258 274 227
224 15.836 2 0.015 0 33 265 280 229
224 16.842 3 0.014 0 36 260 274 225
224 17.85 3 0.013 0 39 263 278 226
224 18.879 3 0.012 0 42 389 446 693
224 19.884 3 0.011 0 45 264 277 228
224 20.894 3 0.01 0 48 260 272 223
224 21.9 3 0.01 0 51 262 280 228
224 22.929 3 0.009 0 54 266 281 224
224 23.954 3 0.009 0 57 262 277 227
224 25.001 3 0.008 0 60 243 254 210
224 26.028 3 0.008 0 63 252 266 218
224 27.033 3 0.007 0 66 265 281 227
224 28.046 3 0.007 0 69 252 268 220
224 29.069 3 0.007 0 72 252 268 223
224 30.375 4 0.007 0 75 263 281 229
224 31.398 4 0.006 0 78 264 280 229
224 32.417 4 0.006 0 81 265 279 230
224 33.433 4 0.006 0 84 264 279 230
224 34.446 4 0.006 0 87 263 281 229
224 35.475 4 0.005 0 90 267 281 230
224 36.564 4 0.005 0 93 269 283 233
224 37.634 4 0.005 0 96 271 286 234
224 38.64 4 0.005 0 99 263 278 228
224 39.664 4 0.005 0 102 255 271 221
224 40.694 4 0.005 0 105 241 274 210
224 41.709 4 0.005 0 108 245 260 213
224 42.715 4 0.004 0 111 238 253 210
224 43.729 4 0.004 0 114 248 265 219
224 44.75 4 0.004 0 117 268 283 232
224 45.828 5 0.004 0 120 265 281 231
224 47.197 5 0.004 0 123 260 275 226
224 48.204 5 0.004 0 126 238 254 209
224 49.242 5 0.004 0 129 236 250 206
224 50.268 5 0.004 0 132 238 253 209
224 51.293 5 0.004 0 135 238 255 211
224 52.303 5 0.004 0 138 254 273 224
224 53.354 5 0.004 0 141 265 279 230
224 54.439 5 0.003 0 144 266 279 230
224 55.489 5 0.003 0 147 564 405 230
224 56.507 5 0.023 3 147 964 964 949
224 57.536 5 0.042 6 147 963 964 955
224 58.545 5 0.061 9 147 963 964 953
224 59.573 5 0.072 11 148 963 751 443
224 60.669 6 0.071 11 151 374 281 228
224 61.678 6 0.069 11 154 266 282 231
224 62.701 6 0.068 11 157 268 282 229
224 63.714 6 0.067 11 160 275 286 231
224 64.785 6 0.071 12 162 897 558 224
224 65.788 6 0.07 12 165 553 387 229
224 66.794 6 0.069 12 168 267 280 230
224 67.807 6 0.068 12 171 250 264 219
224 68.825 6 0.067 12 174 251 266 217
224 69.847 6 0.066 12 177 244 260 215
224 70.888 6 0.065 12 180 257 270 220
224 71.932 6 0.064 12 183 247 259 212
224 72.941 6 0.063 12 186 249 263 215
224 73.972 6 0.062 12 189 257 272 224
224 74.99 6 0.061 12 192 266 279 230
224 76.083 6 0.07 14 193 764 737 641
224 77.107 7 0.083 17 193 963 964 956
224 78.149 7 0.096 20 193 963 964 956
224 79.162 7 0.104 22 194 959 816 666
224 80.224 7 0.102 22 197 578 279 229
224 81.27 7 0.101 22 200 671 282 228
224 82.274 7 0.104 23 202 962 633 217
224 83.321 7 0.111 25 203 963 964 497
224 84.344 7 0.123 28 203 961 963 952
224 85.45 7 0.134 31 203 963 964 954
224 86.46 7 0.132 31 206 384 349 292
224 87.466 7 0.131 31 209 267 281 228
224 88.511 7 0.129 31 212 262 279 228
224 89.522 7 0.128 31 215 265 282 229
224 90.533 7 0.126 31 218 263 280 230
224 91.575 7 0.125 31 221 262 279 230
224 92.594 8 0.123 31 224 266 280 231
224 93.599 8 0.125 32 226 608 683 725
224 94.637 8 0.135 35 226 958 962 942
224 95.684 8 0.145 38 226 962 964 955
224 96.789 8 0.155 41 226 963 964 956
224 97.967 8 0.164 44 226 963 964 955
224 98.993 8 0.173 47 226 961 963 955
224 100.122 8 0.182 50 226 963 964 955
224 101.287 8 0.191 53 226 963 964 956
224 102.293 8 0.2 56 226 948 956 901
224 103.322 8 0.208 59 226 958 960 924
224 104.344 8 0.216 62 226 912 928 758
224 105.369 8 0.224 65 226 915 929 770
224 106.387 9 0.232 68 226 955 958 882
224 107.595 9 0.24 71 226 951 959 915
224 108.663 9 0.238 71 229 375 541 609
224 109.734 9 0.245 74 229 840 964 955
224 110.74 9 0.249 76 230 460 961 936
224 111.752 9 0.253 78 231 482 963 946
224 112.765 9 0.26 81 231 927 958 910
224 113.82 9 0.267 84 231 918 936 772
224 114.846 9 0.271 86 232 850 841 640
224 115.886 9 0.269 86 235 284 300 245
224 116.893 9 0.266 86 238 271 284 232
224 117.964 9 0.264 86 241 268 282 233
224 118.969 9 0.261 86 244 270 285 233
224 119.985 9 0.262 87 246 292 566 724
224 121.239 10 0.269 90 246 962 964 955
224 122.322 10 0.275 93 246 964 964 956
224 123.349 10 0.281 96 246 964 964 956
224 124.409 10 0.288 99 246 963 964 956
224 125.52 10 0.294 102 246 962 964 956
224 126.584 10 0.3 105 246 963 964 956
224 127.697 10 0.306 108 246 964 965 956
224 128.72 10 0.311 111 246 963 964 956
224 129.732 10 0.317 114 246 932 955 893
224 130.778 10 0.323 117 246 934 951 840
224 131.784 10 0.328 120 246 908 945 842
224 132.804 10 0.334 123 246 962 963 954
224 133.816 10 0.339 126 246 923 953 854
224 134.821 10 0.344 129 246 949 959 929
224 136.97 11 0.35 132 246 963 964 956
224 138.171 11 0.347 132 249 688 688 524
224 139.577 11 0.344 132 252 577 343 231
224 140.999 11 0.341 132 255 266 283 228
224 142.007 11 0.339 132 258 263 276 224
224 143.021 11 0.336 132 261 262 277 226
224 144.089 11 0.334 132 264 267 281 231
224 145.147 11 0.331 132 267 264 279 228
224 146.342 11 0.329 132 270 266 280 231
224 147.447 11 0.326 132 273 540 558 523
