ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
224 5.842 2 0 0 0   
224 6.254 2 0 0 0   
224 6.781 2 0 0 0   
224 7.272 2 0 0 0   
224 7.801 2 0 0 0   
224 8.268 2 0 0 0   
224 8.797 2 0 0 0   
224 9.303 2 0 2 2 222;210  222;210
224 9.972 2 2 2 1 222;210 210;222 210
224 10.325 2 2 2 2 222;210 210;222 210;222
224 10.862 2 2 2 2 222;210 210;222 210;222
224 11.362 2 2 2 2 222;210 210;222 210;222
224 11.888 2 2 2 2 222;210 210;222 210;222
224 12.344 2 2 2 2 222;210 210;222 210;222
224 13.119 2 2 1 1 222 210;222 222
224 13.344 2 2 1 1 222 210;222 222
224 13.896 2 2 1 1 222 210;222 222
224 14.445 2 2 1 1 222 210;222 222
224 14.911 2 2 1 1 222 210;222 222
224 15.382 2 2 1 0 222 210;222 
224 15.944 2 2 1 0 222 210;222 
224 16.763 3 2 1 0 222 210;222 
224 18.804 3 2 1 0 209 210;222 
224 19.781 3 2 1 1 209 210;222 209
224 20.841 3 3 1 1 209 210;222;209 209
224 21.778 3 3 1 1 209 210;222;209 209
224 22.58 3 3 1 1 209 210;222;209 209
224 23.34 3 3 2 1 209;218 210;222;209 209
224 24.592 3 4 2 2 209;218 210;222;218;209 218;209
224 25.514 3 3 2 2 209;218 222;218;209 218;209
224 26.187 3 3 2 2 209;218 222;218;209 218;209
224 27.016 3 3 3 3 209;218;211 222;218;209 218;211;209
224 28.305 3 4 3 3 209;218;211 211;222;218;209 218;211;209
224 29.886 3 4 3 2 209;218;211 211;222;218;209 218;211
224 31.643 4 4 2 2 218;211 211;222;218;209 218;211
224 33.027 4 4 1 1 211 211;222;218;209 211
224 34.379 4 4 1 1 209 211;222;218;209 209
224 35.431 4 4 1 0 209 211;222;218;209 
224 36.484 4 4 1 1 209 211;222;218;209 209
224 38.207 4 4 0 0  211;222;218;209 
224 39.597 4 4 1 1 209 211;222;218;209 209
224 40.643 4 4 1 1 209 211;222;218;209 209
224 41.685 4 4 1 1 209 211;222;218;209 209
224 42.8 4 4 1 1 209 211;222;218;209 209
224 43.864 4 4 1 1 209 211;222;218;209 209
224 45.472 5 4 1 1 209 211;222;218;209 209
224 47.449 5 4 1 1 209 211;222;218;209 209
224 48.966 5 3 0 0  211;218;209 
224 50.027 5 3 0 0  211;218;209 
224 50.997 5 3 0 0  211;218;209 
224 52.035 5 3 0 0  211;218;209 
224 53.488 5 3 0 0  211;218;209 
224 55.263 5 3 0 0  211;218;209 
224 56.348 5 2 0 0  211;218 
224 57.425 5 1 1 1 209 211 209
224 58.537 5 2 1 0 209 211;209 
224 59.392 5 2 1 1 209 211;209 209
224 60.336 6 2 1 1 209 211;209 209
224 61.585 6 2 2 1 209;213 211;209 209
224 62.566 6 2 2 2 209;213 213;211 213;209
224 63.327 6 2 2 2 209;213 213;211 213;209
224 64.551 6 1 1 1 213 213 213
224 65.088 6 1 1 1 213 213 213
224 65.642 6 1 1 1 213 213 213
224 66.408 6 1 2 2 213;217 213 213;217
224 67.439 6 2 3 3 213;217;209 213;217 213;217;209
224 68.216 6 2 3 3 213;217;209 213;217 213;217;209
224 68.937 6 2 3 3 213;217;209 213;217 213;217;209
224 70.17 6 2 2 2 213;209 213;217 213;209
224 70.968 6 2 2 1 213;209 213;217 209
224 71.836 6 2 2 1 213;209 213;217 209
224 73.711 6 2 2 1 209;218 213;217 209
224 75.978 6 3 1 0 218 213;217;218 
224 77.81 7 3 1 1 209 213;217;218 209
224 78.843 7 3 1 1 209 213;217;218 209
224 80.015 7 3 1 1 209 213;217;218 209
224 81.238 7 3 1 1 209 213;217;218 209
224 83.036 7 3 0 0  213;217;218 
224 83.9 7 3 0 0  213;217;218 
224 84.692 7 3 0 0  213;217;218 
224 85.689 7 3 1 1 211 213;217;218 211
224 87.062 7 4 1 0 211 213;217;211;218 
224 88.182 7 4 1 0 211 213;217;211;218 
224 90.069 7 3 1 1 210 213;211;218 210
224 91.244 7 3 1 0 210 213;211;218 
224 92.839 8 4 1 1 210 213;210;211;218 210
224 94.367 8 4 1 1 210 213;210;211;218 210
224 95.668 8 4 1 1 210 213;210;211;218 210
224 96.69 8 3 1 1 210 210;211;218 210
224 98.92 8 4 1 1 210 213;210;211;218 210
224 100.878 8 4 1 1 210 213;210;211;218 210
224 103.095 8 3 1 1 211 210;211;218 211
224 103.979 8 3 1 1 211 210;211;218 211
224 105.267 8 2 2 2 211;222 210;211 222;211
224 107.39 9 3 2 2 211;222 210;211;222 222;211
224 108.897 9 3 1 1 222 210;211;222 222
224 110.427 9 3 0 0  210;211;222 
224 111.578 9 3 1 1 222 210;211;222 222
224 112.449 9 3 1 1 222 210;211;222 222
224 113.511 9 3 1 1 222 210;211;222 222
224 114.307 9 3 1 1 222 210;211;222 222
