ID TIME BLK ESTIMATE W B S1 S2 S3
213 13.681 40 0.125 0 3 366 304 538
213 14.682 40 0.071 0 6 358 295 528
213 15.683 40 0.35 3 6 724 778 926
213 16.684 40 0.5 6 6 962 958 970
213 17.686 41 0.594 9 6 962 958 970
213 18.692 41 0.658 12 6 863 775 810
213 19.699 41 0.568 12 9 361 295 527
213 20.71 41 0.5 12 12 362 295 526
213 21.712 41 0.446 12 15 359 299 552
213 22.714 41 0.5 15 15 896 943 969
213 23.715 41 0.544 18 15 962 958 969
213 24.716 41 0.581 21 15 962 957 949
213 25.718 41 0.537 21 18 502 412 601
213 26.719 41 0.5 21 21 362 296 530
213 27.721 41 0.467 21 24 362 299 535
213 28.722 41 0.48 23 25 718 653 707
213 29.73 41 0.51 26 25 958 956 970
213 30.732 42 0.536 29 25 962 956 969
213 31.737 42 0.56 32 25 963 959 970
213 32.747 42 0.566 34 26 957 864 626
213 33.748 42 0.586 37 26 958 949 969
213 34.76 42 0.59 39 27 945 753 626
213 35.774 42 0.564 39 30 390 296 525
213 36.786 42 0.582 42 30 779 808 942
213 37.802 42 0.599 45 30 962 953 970
213 38.822 42 0.614 48 30 925 891 964
213 39.852 42 0.628 51 30 961 956 966
213 40.885 42 0.641 54 30 960 957 968
213 41.885 42 0.653 57 30 962 958 969
213 42.886 42 0.665 60 30 813 708 948
213 43.888 42 0.676 63 30 863 786 955
213 44.888 42 0.675 65 31 782 685 947
213 45.896 43 0.675 67 32 820 662 941
213 46.904 43 0.684 70 32 881 807 957
213 47.91 43 0.693 73 32 887 815 958
213 48.92 43 0.674 73 35 639 570 669
213 49.921 43 0.656 73 38 352 289 520
213 50.922 43 0.639 73 41 363 297 529
213 51.923 43 0.623 73 44 367 300 534
213 52.936 43 0.632 76 44 777 706 784
213 53.937 43 0.641 79 44 961 957 968
213 54.942 43 0.65 82 44 961 957 968
213 55.942 43 0.65 84 45 644 840 966
213 56.943 43 0.643 85 47 370 424 759
213 57.944 43 0.629 85 50 358 295 662
213 58.945 43 0.615 85 53 363 299 532
213 59.946 43 0.602 85 56 357 293 525
213 60.947 43 0.59 85 59 359 298 530
213 61.948 43 0.578 85 62 363 298 526
213 62.955 44 0.573 86 64 675 644 784
213 63.974 44 0.581 89 64 955 947 969
213 64.976 44 0.589 92 64 953 946 969
213 65.983 44 0.597 95 64 953 949 969
213 66.984 44 0.586 95 67 379 398 673
213 67.993 44 0.575 95 70 353 290 518
213 68.991 44 0.565 95 73 364 301 535
213 69.993 44 0.555 95 76 363 296 528
213 70.994 44 0.546 95 79 366 298 528
213 71.999 44 0.537 95 82 357 294 520
213 73.006 44 0.528 95 85 361 297 533
213 74.007 44 0.519 95 88 365 300 531
213 75.008 44 0.511 95 91 364 298 530
213 76.01 44 0.503 95 94 361 296 531
213 77.011 44 0.495 95 97 355 292 521
213 78.012 44 0.487 95 100 363 299 532
213 79.014 44 0.48 95 103 361 299 529
213 80.015 44 0.473 95 106 357 293 523
213 81.016 44 0.466 95 109 362 298 533
213 82.017 44 0.459 95 112 364 297 529
213 83.018 45 0.453 95 115 364 299 528
213 84.019 45 0.451 96 117 434 535 801
213 85.02 45 0.459 99 117 961 959 970
213 86.022 45 0.466 102 117 962 959 970
213 87.023 45 0.473 105 117 958 937 968
213 88.024 45 0.48 108 117 906 769 766
213 89.025 45 0.474 108 120 365 299 529
213 90.026 45 0.468 108 123 364 298 531
213 91.026 45 0.462 108 126 363 297 531
213 92.027 45 0.46 109 128 592 666 863
213 93.028 45 0.467 112 128 751 954 970
213 94.033 45 0.465 113 130 364 312 705
213 95.035 45 0.46 113 133 363 296 524
213 96.037 45 0.454 113 136 362 296 527
213 97.038 45 0.449 113 139 365 299 529
213 98.04 45 0.443 113 142 362 297 530
213 99.042 45 0.438 113 145 363 299 531
213 100.044 45 0.433 113 148 361 297 527
213 101.045 45 0.428 113 151 360 295 522
213 102.046 45 0.424 113 154 361 295 523
213 103.048 45 0.419 113 157 359 292 518
213 104.049 45 0.414 113 160 358 292 520
213 105.058 45 0.41 113 163 353 289 517
213 106.059 45 0.405 113 166 344 281 504
213 107.065 45 0.401 113 169 360 295 526
213 108.073 45 0.397 113 172 353 289 515
