ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
211 5.755 3 0 0 0   
211 8.079 3 1 1 1 224 224 224
211 10.631 3 1 1 1 224 224 224
211 13.088 3 1 1 1 224 224 224
211 15.117 4 1 1 1 224 224 224
211 17.177 4 1 1 1 224 224 224
211 19.694 4 1 1 1 224 224 224
211 22.201 4 1 1 1 224 224 224
211 24.72 4 1 1 1 224 224 224
211 27.238 4 1 1 1 224 224 224
211 29.393 4 1 0 0  224 
211 32.026 5 1 0 0  224 
211 34.384 5 0 0 0   
211 36.86 5 0 0 0   
211 39.355 5 0 0 0   
211 41.884 5 0 1 1 226  226
211 43.957 5 0 1 1 226  226
211 46.446 5 1 2 2 226;222 226 222;226
211 48.545 5 1 1 1 222 226 222
211 50.998 5 2 0 0  222;226 
211 54.285 6 2 1 1 222 222;226 222
211 57.029 6 3 2 2 222;218 218;222;226 222;218
211 60.361 6 3 0 0  218;222;226 
211 63.886 7 3 1 1 222 218;222;226 222
211 66.527 7 3 1 1 222 218;222;226 222
211 68.915 7 2 1 1 222 218;226 222
211 71.584 7 2 1 1 222 218;222 222
211 73.776 7 2 0 0  218;222 
211 76.536 8 1 0 0  218 
211 79.077 8 1 1 1 222 218 222
211 81.646 8 1 2 2 213;222 213 222;213
211 84.135 8 1 1 1 213 213 213
211 88.5 8 2 3 2 213;210;222 210;213 222;213
211 91.937 9 3 1 0 210 210;218;213 
211 95.537 9 2 2 1 222;213 210;213 222
211 101.226 9 2 2 1 222;217 210;213 217
211 105.347 9 3 2 2 217;210 210;222;213 217;210
211 109.601 10 4 1 1 226 210;222;213;226 226
211 116.06 10 4 2 1 218;209 210;209;218;213 218
211 119.712 10 4 1 0 209 210;209;218;213 
211 123.688 11 4 1 1 210 210;209;218;213 210
211 126.743 10 4 3 2 218;209;213 210;209;218;213 218;209
211 132.972 11 3 4 1 218;209;213;222 209;218;213 209
211 136.292 11 1 2 2 209;222 209 209;222
211 139.259 11 1 2 0 222;218 209 
211 143.198 12 3 1 0 218 209;218;222 
211 146.5 12 2 1 1 222 209;218 222
211 149.548 12 2 1 0 222 209;218 
211 152.186 12 2 1 1 222 209;218 222
211 154.869 12 2 0 0  209;218 
211 157.097 12 1 0 0  209 
211 159.529 12 0 0 0   
211 161.848 13 0 0 0   
211 164.024 13 0 0 0   
211 166.545 13 0 0 0   
211 169.06 13 0 0 0   
211 171.202 13 0 2 2 217;218  218;217
211 173.765 13 2 2 2 217;218 218;217 218;217
211 176.486 13 2 2 2 217;224 218;217 217;224
211 179.757 13 3 2 1 214;224 218;217;214 224
211 182.131 13 4 2 1 214;226 224;218;217;214 226
211 184.668 14 5 1 1 226 224;218;217;226;214 226
211 189.287 14 5 3 2 226;214;213 224;218;217;226;214 226;213
211 193.695 14 5 2 2 214;222 224;218;217;226;214 214;222
211 197.707 15 5 1 1 222 224;218;217;226;214 222
211 201.881 15 5 1 1 209 209;224;217;226;214 209
211 204.813 15 4 1 1 209 209;224;226;214 209
211 207.661 15 4 1 1 209 209;224;226;214 209
211 210.652 16 4 0 0  209;224;226;214 
211 212.898 16 1 0 0  226 
211 215.377 16 0 0 0   
211 217.51 16 1 1 1 210 210 210
211 219.7 16 1 2 0 210;218 210 
211 222.06 16 2 2 2 218;210 210;218 218;210
211 224.608 16 2 1 1 218 210;218 218
211 226.748 17 2 1 1 210 210;218 210
211 229.369 17 2 0 0  210;218 
211 231.921 17 2 1 1 210 210;218 210
211 234.755 17 2 0 0  210;218 
211 237.25 17 2 0 0  210;218 
211 240.62 17 2 2 1 222;226 210;218 226
211 243.647 18 4 0 0  210;218;222;226 
211 246.618 18 4 1 1 222 210;218;222;226 222
211 250.915 18 2 0 0  222;226 
211 253.202 18 2 0 0  222;226 
211 255.64 19 2 0 0  222;226 
211 257.892 19 2 1 0 217 222;226 
211 260.299 19 1 0 0  217 
211 262.768 19 1 1 1 222 217 222
211 265.302 19 2 1 1 222 222;217 222
211 267.717 19 1 1 1 222 222 222
211 270.191 19 1 1 1 222 222 222
211 272.747 19 1 1 1 222 222 222
211 275.238 19 1 1 1 222 222 222
211 277.729 19 1 1 1 222 222 222
211 280.279 19 1 1 1 222 222 222
211 282.746 19 1 1 1 222 222 222
211 285.275 19 1 1 1 222 222 222
211 287.751 19 1 1 1 222 222 222
211 290.291 19 1 1 1 222 222 222
211 292.78 19 1 3 1 222;214;217 222 222
211 295.32 19 3 2 2 222;217 222;217;214 217;222
211 298.168 19 3 3 2 222;217;209 222;217;214 209;222
211 301.174 19 4 2 2 222;209 209;222;217;214 209;222
