ID TIME BLK CHAINDATASIZE %CPU
213 64.095 6 186859 41.95
213 101.88 7 190498 42.37
213 150.815 11 213998 43.0
213 206.022 15 231481 43.69
213 246.987 18 250664 44.2
213 293.146 21 261955 44.65
213 339.236 24 275485 45.2
213 385.608 27 288790 45.73
213 421.42 29 292177 46.14
