ID TIME BLK #BLOCKS
213 18.245 3 1
213 26.026 3 1
213 32.007 4 1
213 55.921 5 3
213 96.158 6 1
213 111.831 8 5
213 141.034 10 2
213 151.619 11 1
213 157.852 11 1
213 177.484 13 3
213 214.751 15 4
213 224.365 16 1
213 228.654 16 1
213 235.998 17 1
213 254.154 18 1
213 267.476 19 1
213 292.869 20 2
213 323.252 22 5
213 356.703 25 4
213 381.841 26 1
213 404.994 27 1
213 436.553 30 2
213 453.474 31 1
213 466.368 31 1
213 470.601 32 2
213 482.322 33 1
213 485.123 33 1
213 497.755 34 1
213 507.89 34 2
213 530.931 35 1
213 550.663 37 3
213 583.922 39 4
213 615.63 40 1
213 623.906 41 1
213 651.677 44 8
