ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
224 0 3 0 0 [] []
224 53 3 0 1 [] ['222']
224 107 3 1 0 ['209'] []
224 159 3 1 0 ['209'] []
224 212 3 1 0 ['209'] []
224 265 3 0 0 [] []
224 318 3 0 0 [] []
224 371 3 1 0 ['209'] []
224 425 3 2 1 ['209', '222'] ['222']
224 479 3 1 2 ['222'] ['222', '209']
224 530 5 0 1 [] ['222']
224 583 5 0 0 [] []
224 637 6 0 1 [] ['209']
224 689 6 0 0 [] []
224 744 6 0 0 [] []
224 796 7 0 0 [] []
224 849 7 0 0 [] []
224 904 7 1 1 ['209'] ['209']
224 959 7 0 2 [] ['222', '209']
224 1012 8 0 1 [] ['222']
224 1065 8 0 0 [] []
224 1118 8 1 1 ['209'] ['209']
224 1171 9 1 0 ['209'] []
224 1221 9 0 0 [] []
224 1275 9 1 1 ['209'] ['209']
224 1325 8 0 0 [] []
224 1378 8 0 0 [] []
224 1432 9 1 0 ['209'] []
224 1483 9 0 1 [] ['209']
224 1533 9 0 0 [] []
224 1587 9 0 0 [] []
224 1638 9 2 1 ['222', '209'] ['222']
224 1694 9 0 2 [] ['222', '209']
224 1748 9 1 0 ['209'] []
224 1798 9 1 0 ['209'] []
224 1849 10 1 1 ['209'] ['209']
224 1902 10 1 0 ['209'] []
224 1955 10 2 0 ['209', '222'] []
224 2007 11 1 2 ['222'] ['222', '209']
224 2059 11 0 1 [] ['222']
224 2113 11 1 0 ['209'] []
224 2164 12 0 1 [] ['209']
224 2217 12 1 0 ['222'] []
224 2268 12 1 0 ['209'] []
224 2321 12 0 0 [] []
224 2371 12 0 0 [] []
224 2425 12 0 0 [] []
224 2478 12 0 0 [] []
224 2529 12 1 0 ['209'] []
224 2585 13 0 1 [] ['209']
224 2637 14 0 0 [] []
224 2691 14 0 0 [] []
224 2743 14 0 0 [] []
224 2797 14 0 0 [] []
224 2850 14 0 0 [] []
224 2903 14 0 0 [] []
224 2956 14 0 0 [] []
224 3010 14 1 1 ['209'] ['209']
224 3063 14 0 0 [] []
224 3116 14 1 0 ['222'] []
224 3168 14 1 2 ['209'] ['222', '209']
224 3218 16 1 1 ['209'] ['209']
224 3270 17 0 1 [] ['209']
224 3323 17 0 0 [] []
224 3374 17 0 1 [] ['222']
224 3427 18 0 1 [] ['209']
224 3479 18 0 0 [] []
224 3532 19 0 0 [] []
224 3585 19 1 1 ['222'] ['222']
224 3638 19 0 0 [] []
224 3691 19 0 0 [] []
224 3744 19 0 0 [] []
224 3798 19 0 0 [] []
224 3851 19 0 0 [] []
224 3904 19 0 0 [] []
224 3957 19 0 0 [] []
224 4010 19 0 0 [] []
224 4063 19 0 0 [] []
224 4116 19 0 0 [] []
224 4169 19 0 0 [] []
224 4222 19 0 0 [] []
224 4275 19 0 0 [] []
224 4329 19 0 0 [] []
224 4380 21 0 1 [] ['209']
224 4433 22 0 0 [] []
224 4486 22 0 0 [] []
224 4539 22 0 0 [] []
224 4592 22 0 0 [] []
224 4645 22 0 0 [] []
224 4698 22 0 0 [] []
224 4751 22 1 0 ['209'] []
224 4806 23 1 2 ['222'] ['222', '209']
224 4859 23 0 0 [] []
224 4912 23 1 0 ['222'] []
224 4965 24 1 0 ['209'] []
224 5016 24 1 0 ['209'] []
224 5070 24 0 0 [] []
224 5123 24 0 0 [] []
224 5176 24 0 0 [] []
224 5229 24 0 0 [] []
224 5283 26 1 1 ['209'] ['209']
224 5337 26 1 1 ['209'] ['209']
224 5389 26 0 0 [] []
224 5442 26 1 1 ['222'] ['222']
224 5495 26 0 0 [] []
224 5548 26 1 1 ['222'] ['222']
224 5599 27 1 0 ['222'] []
224 5651 27 1 0 ['222'] []
224 5705 27 1 0 ['222'] []
224 5758 28 1 1 ['222'] ['222']
224 5812 28 0 1 [] ['222']
224 5865 28 0 0 [] []
224 5917 28 0 0 [] []
224 5971 28 1 1 ['209'] ['209']
224 6024 29 0 0 [] []
224 6077 29 1 0 ['209'] []
224 6130 29 1 0 ['209'] []
224 6183 30 0 0 [] []
224 6236 30 1 0 ['209'] []
224 6289 30 0 0 [] []
224 6343 30 1 0 ['209'] []
224 6396 30 0 0 [] []
224 6449 30 0 0 [] []
224 6502 30 0 0 [] []
224 6555 30 1 0 ['209'] []
224 6608 30 1 0 ['209'] []
224 6661 30 1 0 ['209'] []
224 6714 30 1 0 ['209'] []
224 6768 30 0 0 [] []
224 6820 30 0 0 [] []
224 6874 30 1 0 ['209'] []
224 6927 30 0 0 [] []
