ID TIME BLK ESTIMATE W B S1 S2 S3
209 14.391 3 0.875 3 0 955 945 866
209 15.39 3 0.929 6 0 958 953 933
209 16.391 4 0.95 9 0 960 956 935
209 17.397 4 0.731 9 3 653 556 487
209 18.399 4 0.594 9 6 357 276 260
209 19.4 4 0.5 9 9 357 276 259
209 20.402 4 0.432 9 12 354 272 256
209 21.403 4 0.38 9 15 569 380 271
209 22.404 4 0.446 12 15 958 941 872
209 23.406 4 0.5 15 15 960 956 949
209 24.407 4 0.515 17 16 519 824 946
209 25.408 4 0.473 17 19 371 371 689
209 26.409 4 0.512 20 19 960 957 951
209 27.41 4 0.547 23 19 960 957 949
209 28.412 4 0.576 26 19 961 957 951
209 29.413 4 0.602 29 19 960 957 937
209 30.414 4 0.625 32 19 961 957 941
209 31.421 5 0.645 35 19 960 948 940
209 32.422 5 0.664 38 19 960 953 924
209 33.423 5 0.68 41 19 957 943 910
209 34.424 5 0.695 44 19 960 955 928
209 35.425 5 0.709 47 19 961 958 951
209 36.427 5 0.679 47 22 634 600 588
209 37.428 5 0.651 47 25 359 277 260
209 38.429 5 0.625 47 28 354 272 257
209 39.43 5 0.601 47 31 352 269 254
209 40.432 5 0.579 47 34 356 272 257
209 41.433 5 0.571 48 36 341 481 840
209 42.434 5 0.585 51 36 819 888 841
209 43.435 5 0.599 54 36 959 949 929
209 44.436 5 0.612 57 36 961 958 950
209 45.437 5 0.624 60 36 961 958 952
209 46.439 5 0.635 63 36 961 954 939
209 47.44 6 0.626 64 38 730 629 482
209 48.447 6 0.608 64 41 352 271 256
209 49.453 6 0.592 64 44 355 272 254
209 50.455 6 0.576 64 47 356 272 242
209 51.456 6 0.561 64 50 354 273 256
209 52.457 6 0.547 64 53 351 272 255
209 53.459 6 0.533 64 56 356 273 257
209 54.46 6 0.52 64 59 360 276 261
209 55.461 6 0.508 64 62 358 275 258
209 56.463 6 0.496 64 65 637 643 689
209 57.464 6 0.508 67 65 961 956 951
209 58.465 6 0.518 70 65 892 956 950
209 59.467 6 0.529 73 65 857 831 803
209 60.469 6 0.518 73 68 359 275 260
209 61.476 7 0.507 73 71 357 275 259
209 62.482 7 0.497 73 74 356 275 259
209 63.493 7 0.487 73 77 358 275 257
209 64.498 7 0.477 73 80 358 276 259
209 65.506 7 0.468 73 83 374 315 304
209 66.507 7 0.478 76 83 927 957 839
209 67.508 7 0.488 79 83 960 957 950
209 68.514 7 0.497 82 83 961 955 937
209 69.522 7 0.506 85 83 877 949 949
209 70.525 7 0.497 85 86 358 282 365
209 71.527 7 0.489 85 89 360 276 259
209 72.533 7 0.48 85 92 362 278 259
209 73.536 7 0.472 85 95 349 266 250
209 74.539 7 0.465 85 98 348 266 252
209 75.545 7 0.457 85 101 345 262 246
209 76.546 8 0.45 85 104 350 267 253
209 77.557 8 0.443 85 107 350 268 252
209 78.561 8 0.436 85 110 360 276 260
209 79.637 8 0.43 85 113 356 274 260
209 80.644 8 0.423 85 116 361 277 261
209 81.646 8 0.417 85 119 361 278 260
209 82.647 8 0.411 85 122 353 271 253
209 83.649 8 0.405 85 125 371 272 254
209 84.65 8 0.404 86 127 878 371 251
209 85.651 8 0.399 86 130 359 276 260
209 86.652 8 0.393 86 133 359 279 260
209 87.654 8 0.388 86 136 361 280 257
209 88.654 8 0.383 86 139 360 277 258
209 89.655 8 0.378 86 142 359 280 260
209 90.656 9 0.373 86 145 356 276 262
209 91.656 9 0.381 89 145 806 832 713
209 92.663 9 0.389 92 145 958 952 860
209 93.668 9 0.396 95 145 960 956 937
209 94.67 9 0.395 96 147 583 652 707
209 95.671 9 0.391 96 150 361 279 261
209 96.672 9 0.386 96 153 365 281 263
209 97.673 9 0.381 96 156 465 285 264
209 98.674 9 0.377 96 159 638 436 302
209 99.675 9 0.384 99 159 962 958 944
209 100.677 9 0.391 102 159 962 957 925
209 101.677 9 0.398 105 159 956 936 918
209 102.679 9 0.401 107 160 691 762 862
209 103.679 9 0.4 108 162 359 454 744
209 104.681 9 0.407 111 162 861 959 952
209 105.682 9 0.413 114 162 961 959 953
209 106.709 10 0.42 117 162 902 955 943
209 107.713 10 0.415 117 165 360 424 688
209 108.719 10 0.421 120 165 707 758 840
209 109.719 10 0.427 123 165 958 957 930
209 110.721 10 0.433 126 165 956 955 928
209 111.722 10 0.439 129 165 956 938 898
209 112.723 10 0.445 132 165 961 953 899
209 113.724 10 0.45 135 165 961 957 950
209 114.725 10 0.456 138 165 960 957 898
209 115.729 10 0.461 141 165 961 955 861
209 116.731 10 0.466 144 165 962 956 892
209 117.732 10 0.462 144 168 508 437 403
209 118.733 10 0.457 144 171 361 281 262
209 119.734 10 0.453 144 174 361 279 264
209 120.736 11 0.452 145 176 561 649 794
209 121.746 11 0.457 148 176 945 955 951
209 122.752 11 0.453 148 179 364 473 669
209 123.755 11 0.449 148 182 359 279 259
209 124.756 11 0.445 148 185 359 278 259
209 125.757 11 0.441 148 188 359 277 261
209 126.758 11 0.437 148 191 348 267 254
209 127.759 11 0.433 148 194 359 275 257
209 128.76 11 0.429 148 197 361 279 260
209 129.761 11 0.426 148 200 360 277 262
209 130.762 11 0.422 148 203 363 278 262
209 131.765 11 0.418 148 206 360 278 261
209 132.766 11 0.415 148 209 354 273 259
209 133.767 11 0.411 148 212 362 278 260
209 134.773 11 0.408 148 215 371 287 265
209 135.774 12 0.405 148 218 368 284 265
209 136.774 12 0.401 148 221 352 269 252
209 137.775 12 0.398 148 224 359 275 258
209 138.777 12 0.395 148 227 361 278 258
209 139.779 12 0.392 148 230 362 279 262
209 140.78 12 0.389 148 233 360 277 259
209 141.782 12 0.386 148 236 359 275 258
209 142.783 12 0.383 148 239 365 278 260
209 143.784 12 0.38 148 242 361 275 259
209 144.786 12 0.377 148 245 361 278 260
209 145.793 12 0.374 148 248 356 278 259
209 146.795 12 0.371 148 251 359 279 261
209 147.796 12 0.368 148 254 361 277 259
209 148.798 12 0.366 148 257 361 275 260
209 149.805 12 0.363 148 260 359 278 262
209 150.808 13 0.36 148 263 346 263 249
209 151.812 13 0.358 148 266 348 266 250
209 152.815 13 0.355 148 269 360 275 259
209 153.821 13 0.353 148 272 361 277 262
209 154.822 13 0.35 148 275 359 278 260
209 155.824 13 0.348 148 278 360 276 260
209 156.833 13 0.345 148 281 353 271 254
209 157.838 13 0.343 148 284 353 271 255
209 158.839 13 0.341 148 287 352 271 256
209 159.846 13 0.338 148 290 352 271 258
209 160.847 13 0.336 148 293 363 279 262
209 161.849 13 0.334 148 296 365 282 274
209 162.85 13 0.331 148 299 361 278 268
209 163.859 13 0.336 151 299 710 811 932
209 164.861 13 0.336 152 301 376 532 781
209 165.865 14 0.334 152 304 362 277 257
209 166.88 14 0.332 152 307 359 275 258
209 167.88 14 0.329 152 310 355 277 258
209 168.881 14 0.327 152 313 357 275 258
209 169.882 14 0.325 152 316 355 358 543
209 170.883 14 0.329 155 316 870 958 952
209 171.888 14 0.329 156 318 562 664 820
209 172.888 14 0.327 156 321 359 288 695
209 173.89 14 0.33 158 322 502 949 951
209 174.891 14 0.334 161 322 953 958 947
209 175.894 14 0.338 164 322 962 955 939
209 176.895 14 0.342 167 322 963 959 952
209 177.896 14 0.344 169 323 873 734 594
209 178.898 14 0.342 169 326 363 278 263
209 179.899 14 0.34 169 329 361 277 261
209 180.907 15 0.338 169 332 359 277 260
209 181.929 15 0.336 169 335 356 274 257
209 182.93 15 0.334 169 338 360 276 261
209 183.931 15 0.332 169 341 359 276 258
209 184.933 15 0.33 169 344 359 278 262
209 185.935 15 0.328 169 347 359 275 259
209 186.936 15 0.326 169 350 361 276 262
209 187.937 15 0.324 169 353 358 274 257
209 188.939 15 0.322 169 356 355 274 258
209 189.941 15 0.32 169 359 353 270 255
209 190.941 15 0.319 169 362 355 274 257
209 191.942 15 0.317 169 365 355 273 259
209 192.944 15 0.315 169 368 361 276 259
209 193.945 15 0.313 169 371 360 275 260
209 194.952 15 0.312 169 374 364 279 259
209 195.953 16 0.31 169 377 364 280 261
209 196.968 16 0.308 169 380 356 272 240
209 197.969 16 0.307 169 383 515 538 615
209 198.985 16 0.31 172 383 956 940 912
209 199.986 16 0.314 175 383 961 953 943
209 201.0 16 0.318 178 383 960 950 939
209 202.001 16 0.316 178 386 568 566 595
209 203.003 16 0.314 178 389 355 272 255
209 204.004 16 0.313 178 392 358 277 259
209 205.008 16 0.311 178 395 360 276 259
209 206.009 16 0.309 178 398 360 275 260
209 207.01 16 0.308 178 401 358 276 259
209 208.011 16 0.306 178 404 357 275 259
209 209.013 16 0.305 178 407 360 276 259
209 210.014 16 0.303 178 410 358 276 259
209 211.016 17 0.302 178 413 357 271 252
209 212.026 17 0.3 178 416 358 275 258
209 213.032 17 0.298 178 419 361 277 261
209 214.179 17 0.297 178 422 361 276 260
209 215.181 17 0.296 178 425 359 275 260
209 216.182 17 0.294 178 428 357 275 259
209 217.183 17 0.293 178 431 353 270 254
209 218.184 17 0.291 178 434 348 267 251
209 219.185 17 0.29 178 437 359 276 259
209 220.187 17 0.288 178 440 349 271 258
209 221.188 17 0.287 178 443 355 275 261
209 222.19 17 0.286 178 446 362 277 259
209 223.191 17 0.284 178 449 361 276 258
209 224.192 17 0.283 178 452 359 274 259
209 225.193 17 0.282 178 455 358 276 259
209 226.198 18 0.28 178 458 353 272 256
209 227.201 18 0.279 178 461 356 275 260
209 228.202 18 0.281 180 462 388 754 856
209 229.203 18 0.279 180 465 364 289 610
209 230.204 18 0.278 180 468 360 278 260
209 231.206 18 0.277 180 471 361 277 261
209 232.209 18 0.276 180 474 359 276 261
209 233.209 18 0.274 180 477 360 276 260
209 234.21 18 0.273 180 480 361 277 261
209 235.211 18 0.272 180 483 356 275 259
209 236.212 18 0.271 180 486 360 276 260
209 237.214 18 0.269 180 489 362 277 259
209 238.215 18 0.268 180 492 363 276 259
209 239.216 18 0.268 181 494 825 679 539
209 240.217 19 0.272 184 494 959 957 951
209 241.222 19 0.273 186 495 669 833 933
209 242.245 19 0.272 186 498 361 278 337
209 243.251 19 0.271 186 501 358 277 259
