ID TIME BLK VOTE
217 70.852 5 None
217 360.019 12 None
217 403.798 14 3583499
217 408.524 15 None
217 452.988 15 None
217 739.684 24 None
217 742.824 24 None
217 787.171 24 None
217 832.214 24 None
217 1004.76 31 3047898
217 1009.866 31 None
217 1051.911 32 None
