ID TIME BLK VOTE
209 79.788 7 2594339
209 110.478 9 None
209 168.136 13 2878289
209 199.913 15 None
209 257.361 19 2838645
209 289.256 21 None
209 335.717 24 None
209 380.727 27 None
209 424.244 30 None
