ID TIME BLK #BLOCKS
214 19.129 3 1
214 24.573 3 1
214 32.519 4 1
214 37.45 4 1
214 48.329 5 1
214 61.956 6 1
214 77.769 7 1
214 80.144 7 1
214 92.605 8 1
214 94.799 8 2
214 107.382 9 1
214 120.24 9 1
214 123.636 10 2
214 134.945 10 2
214 147.545 11 1
214 162.096 12 1
214 193.209 13 1
214 201.553 13 1
214 207.496 15 2
214 222.963 16 1
214 235.782 17 1
214 239.593 17 1
214 243.334 17 1
214 252.365 18 1
214 266.176 19 1
214 282.131 20 1
214 295.49 21 1
214 315.494 22 1
214 333.128 23 1
214 342.708 24 1
214 344.468 24 1
214 379.814 25 1
214 391.274 26 1
214 405.936 27 1
