ID TIME BLK VOTE
226 77.836 7 0
226 97.423 7 None
226 149.822 11 None
226 216.09 16 0
226 245.715 18 0
226 284.667 20 None
226 326.19 23 None
226 372.854 26 None
226 415.812 29 None
226 458.968 32 None
