ID TIME BLK VOTE
224 61.704 6 3705035
224 101.161 8 None
224 147.497 11 None
224 199.098 15 3674812
224 277.719 19 3576807
224 281.202 19 None
224 330.563 22 None
224 411.105 27 3277671
224 428.278 28 3098055
224 470.959 31 2840304
