ID TIME BLK VOTE
213 71.482 5 None
213 116.243 5 None
213 161.077 5 None
213 294.861 10 2800369
213 298.843 10 None
213 351.844 12 2934668
213 387.495 12 None
213 586.109 21 3410532
213 590.164 21 None
213 633.528 21 None
213 678.598 21 None
213 726.372 24 None
213 773.963 26 None
213 813.642 28 None
213 1026.672 32 3640366
213 1031.481 32 None
213 1077.207 35 None
