ID TIME BLK #BLOCKS
210 15.428 3 1
210 173.89 4 1
210 185.021 7 2
210 223.834 8 1
210 229.812 9 1
210 274.838 10 1
210 286.78 11 1
210 294.451 11 1
210 310.245 12 1
210 383.972 13 1
210 414.476 15 3
210 426.784 16 1
210 483.361 17 1
210 489.554 18 1
210 553.932 21 2
210 560.551 23 3
210 572.243 24 1
210 595.589 25 1
210 633.439 26 1
210 644.443 26 2
210 660.566 28 3
210 674.37 29 1
210 713.466 29 1
210 974.957 32 2
210 982.147 40 8
