ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
210 16.676 3 3 0.01 20 0 5 5000000 0 0 False False
210 176.633 4 4 0.01 40 0 5 5000000 0 0 False False
210 187.629 7 6 40.01 20 0 10 5000000 0 0 False False
210 189.577 7 7 40.01 20 0 10 5000000 0 0 False False
210 227.897 9 8 40.01 20 0 10 5000000 5 0 False False
210 232.397 9 9 20.01 0 0 10 5000000 5 0 False False
210 278.836 10 10 60.01 20 0 10 5000000 5 0 False False
210 289.047 11 11 0.01 0 0 10 5000000 7 0 False False
210 296.405 11 11 60.01 20 0 10 5000000 7 0 False False
210 315.807 12 12 0.01 0 0 10 5000000 12 0 True False
210 385.958 13 13 0.01 0 80 10 3212091 13 10 False False
210 418.942 16 13 0.01 0 0 10 3257949 16 10 False False
210 423.462 16 14 80.01 0 0 10 3257949 16 10 False False
210 426.418 16 15 80.01 0 0 10 3257949 16 10 False False
210 430.095 16 16 80.01 0 0 10 3257949 16 10 False False
210 486.96 18 17 80.01 20 0 10 3257949 19 10 False False
210 496.239 18 18 80.01 20 0 10 3257949 19 10 False False
210 556.935 23 19 60.01 0 40 10 3356513 26 20 False False
210 559.237 23 20 60.01 0 40 10 3356513 26 20 False False
210 564.261 24 21 60.01 0 40 10 3356513 27 20 False False
210 568.924 24 22 60.01 0 0 10 3356513 27 20 False False
210 571.933 24 23 60.01 0 0 10 3356513 27 20 False False
210 574.961 24 24 60.01 0 0 10 3356513 27 20 False False
210 598.971 25 25 20.01 0 0 10 3356513 29 20 False False
210 636.396 26 26 20.01 0 0 10 3356513 30 20 True False
210 649.461 28 25 20.01 0 40 10 3356513 29 20 False False
210 657.251 28 26 20.01 0 40 10 3356513 29 20 False False
210 667.169 29 27 60.01 0 0 10 3356513 32 20 True False
210 672.071 29 27 60.01 0 0 10 3356513 32 20 True False
210 673.894 29 28 60.01 0 0 10 3356513 32 20 True False
210 675.81 29 29 60.01 0 0 10 3356513 32 20 True False
210 716.268 29 29 20.01 0 40 10 3356513 29 20 False False
210 978.841 40 31 100.01 20 0 10 3299387 45 40 False True
210 981.491 40 32 100.01 20 0 10 3299387 45 40 False True
210 983.59 40 33 100.01 20 0 10 3299387 45 40 False True
210 984.783 40 34 100.01 20 0 10 3299387 45 40 False True
210 986.048 40 35 100.01 20 0 10 3299387 45 40 False True
210 987.204 40 36 100.01 20 0 10 3299387 45 40 False True
210 988.415 40 37 100.01 20 0 10 3299387 45 40 False True
210 989.625 40 38 100.01 20 0 10 3299387 45 40 False True
