ID TIME BLK VOTE
211 64.732 6 2977941
211 106.036 9 None
211 145.721 11 None
211 226.197 16 2144230
211 246.738 18 2268445
211 291.746 21 2549148
211 336.237 24 2675977
211 381.044 27 2800970
211 412.573 29 None
