ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
222 5.935 2 0 0 0   
222 8.273 2 1 1 1 214 214 214
222 10.311 2 1 1 1 214 214 214
222 12.928 2 2 2 2 214;226 226;214 226;214
222 15.391 2 2 2 2 214;226 226;214 226;214
222 17.894 2 2 1 1 214 226;214 214
222 20.245 3 2 1 1 214 226;214 214
222 22.78 3 2 1 1 214 226;214 214
222 25.182 3 1 1 1 214 214 214
222 27.508 3 1 0 0  214 
222 29.894 3 1 1 1 214 214 214
222 32.445 4 1 1 1 214 214 214
222 34.92 4 0 2 2 214;209  209;214
222 37.428 4 1 2 2 214;209 209 209;214
222 39.95 4 1 2 2 214;209 209 209;214
222 42.015 4 1 2 2 209;214 209 209;214
222 44.675 4 2 3 2 209;214;217 214;209 209;214
222 47.84 5 3 3 2 209;226;214 217;214;209 214;209
222 50.807 5 4 4 3 209;226;214;217 217;226;214;209 217;214;209
222 54.701 5 4 3 3 209;226;214 217;226;214;209 214;209;226
222 58.604 5 4 2 1 226;213 213;217;226;209 226
222 62.969 6 4 3 2 213;209;214 213;217;226;209 213;214
222 67.189 6 3 1 0 213 213;226;209 
222 69.978 6 3 1 1 213 213;226;209 213
222 74.739 6 3 1 1 224 213;226;209 224
222 78.934 7 3 2 1 224;213 224;213;209 213
222 83.004 7 4 2 1 213;217 224;213;217;209 213
222 87.967 7 4 1 1 217 224;213;217;209 217
222 91.799 7 4 2 2 226;218 224;213;217;209 226;218
222 94.833 8 3 2 1 218;209 224;213;209 209
222 97.724 8 3 2 1 218;209 224;213;218 209
222 102.748 8 3 2 2 209;211 224;213;218 211;209
222 105.597 8 1 1 1 211 218 211
222 108.85 9 2 2 2 211;209 218;211 211;209
222 111.616 9 2 2 1 211;209 218;211 211
222 115.978 9 3 1 0 224 224;218;211 
222 119.188 9 3 1 1 224 224;218;211 224
222 123.862 10 5 3 1 224;210;218 224;210;209;218;211 224
222 127.816 10 4 0 0  224;210;218;211 
222 131.679 10 5 4 2 224;218;226;210 224;210;226;218;211 226;218
222 139.001 11 5 2 0 224;226 224;210;226;218;211 
