ID TIME BLK #BLOCKS
214 15.916 3 1
214 32.241 4 1
214 38.577 4 1
214 46.752 5 1
214 61.919 6 1
214 79.163 7 2
214 92.275 8 1
214 106.899 9 1
214 121.932 10 1
214 138.005 11 1
214 155.145 12 2
214 173.782 13 3
214 209.155 15 3
214 217.101 16 2
214 226.865 17 2
214 240.986 18 1
214 261.891 19 1
214 279.581 20 1
214 287.265 21 1
214 294.214 21 2
214 305.658 22 1
214 327.95 23 1
214 332.168 24 1
214 339.777 24 2
214 352.373 25 1
214 360.994 26 1
214 366.517 26 1
214 378.629 27 1
214 384.336 27 1
214 391.77 28 1
214 408.143 28 1
214 416.563 29 1
214 429.292 30 1
214 434.33 30 1
214 445.759 31 1
214 461.829 32 1
214 482.867 33 1
