ID TIME ESTIMATE W B S1 S2 S3
102 0.058 0.125 0 3 239 293 256
102 1.064 0.071 0 6 245 301 261
102 2.065 0.05 0 9 237 291 254
102 3.074 0.038 0 12 239 297 256
102 4.075 0.031 0 15 234 290 253
102 5.076 0.026 0 18 238 296 258
102 6.077 0.023 0 21 246 306 263
102 7.078 0.02 0 24 242 299 259
102 8.08 0.018 0 27 233 289 251
102 9.082 0.016 0 30 241 299 259
102 10.084 0.015 0 33 240 298 257
102 11.087 0.014 0 36 240 297 256
102 12.088 0.013 0 39 237 295 255
102 13.089 0.012 0 42 237 295 256
102 14.09 0.011 0 45 234 290 251
102 15.092 0.01 0 48 233 290 251
102 16.092 0.01 0 51 236 293 254
102 17.096 0.009 0 54 236 293 268
102 18.098 0.009 0 57 232 288 250
