ID TIME #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
102 0.158 1 0 0  209 
102 2.538 2 2 1 113;101 209;113 101
102 4.615 2 1 1 101 209;101 101
102 7.047 1 1 1 213 209 213
102 9.095 1 0 0  209 
102 11.287 1 0 0  209 
102 13.487 1 0 0  209 
102 15.725 1 0 0  209 
102 17.953 1 0 0  209 
