ID TIME TELAPSED TIMESTAMP BLOCK HASH PHASH DIFF TDIFF SIZE TXS UNC
102 2.32 2.200039863586426 0.12 4 0x7fd1b99292bbcaa12394886464ed76cf8b80bfcf367ff2a410e7a9f24bb4b6cd 0xbd2b823372fbbfe19947ac7e9cc1994f01382df35e54500a18c40363022b3d04 1 7 1371 7 0
102 16.42 1.3004391193389893 15.12 5 0xe93828297c74dc47a1c10d63aeca8ba9767859c81a456af5fa24af7da2fb66c9 0x7fd1b99292bbcaa12394886464ed76cf8b80bfcf367ff2a410e7a9f24bb4b6cd 1 8 2019 13 0
102 18.266 3.1465978622436523 15.12 5 0xa02c0517b0a3f0336038cd746df1d5930db61b0adb6b75ad69c1b08db814bf43 0x7fd1b99292bbcaa12394886464ed76cf8b80bfcf367ff2a410e7a9f24bb4b6cd 1 8 2019 13 0
