ID TIME BLK %CPU CHAINDATASIZE
213 228.064 4 196584 31.64
213 237.953 4 196584 31.67
213 247.876 5 198885 31.73
213 257.974 5 198885 31.76
213 267.87 5 198885 31.8
213 277.844 5 198885 31.79
213 287.87 5 198885 31.77
213 298.488 7 202611 31.82
213 307.926 7 202715 31.88
213 317.91 7 202715 31.87
213 327.915 7 202715 31.89
213 339.11 7 204266 31.92
213 383.888 13 224878 32.17
213 414.882 16 236611 32.39
213 416.152 16 236611 32.39
213 425.625 16 236715 32.46
213 435.984 17 239208 32.5
213 526.353 23 258103 32.9
213 527.459 23 258103 32.91
213 595.689 27 272378 33.18
