ID TIME BLK #BLOCKS
224 87.864 10 1
224 117.442 11 2
224 122.011 12 1
224 127.503 14 3
224 138.828 15 1
224 167.251 16 2
224 171.974 17 1
224 206.889 19 2
224 247.177 20 1
224 258.925 21 1
224 327.668 23 1
224 337.628 24 1
224 358.139 24 1
224 364.456 24 2
224 377.198 25 1
224 467.072 26 1
224 477.821 29 3
224 493.806 30 1
224 557.088 33 1
224 566.508 34 3
224 597.26 35 2
224 611.573 36 3
224 631.376 39 2
224 642.878 40 1
224 667.488 41 1
224 673.072 42 1
224 679.035 42 2
224 688.181 43 1
224 748.378 44 2
224 757.973 47 3
224 769.035 48 1
224 786.322 49 1
224 800.929 50 2
224 997.368 52 1
224 1007.859 58 7
224 1030.63 60 3
224 1042.22 61 1
224 1097.379 62 1
224 1118.246 63 1
224 1125.968 64 1
224 1136.714 66 3
224 1160.288 67 1
224 1217.823 69 2
224 1326.67 71 2
224 1338.691 74 4
