ID TIME BLK #BLOCKS
218 41.205 42 2
218 48.938 43 1
218 63.427 44 1
218 90.664 45 1
218 97.655 46 1
218 100.261 46 1
218 108.759 47 1
218 123.427 48 1
218 190.966 49 1
218 211.092 51 3
218 251.392 52 1
218 267.214 53 1
218 340.265 53 1
218 348.907 54 1
218 359.283 57 2
218 451.695 58 2
218 464.106 62 4
218 487.574 63 1
218 501.362 64 2
218 521.597 65 1
218 525.548 66 2
218 561.969 67 1
218 567.275 68 2
218 581.617 69 1
218 596.044 70 1
218 643.493 72 1
218 669.03 73 3
218 692.274 74 1
218 696.509 75 1
218 704.134 75 2
218 718.872 76 2
218 729.237 77 1
218 759.644 78 1
218 769.2 79 2
218 791.308 80 1
218 801.049 81 1
218 808.641 82 1
218 821.51 82 1
218 828.389 82 2
218 851.766 83 1
218 861.422 84 3
218 891.855 86 6
218 969.533 91 5
218 996.356 93 3
218 1005.859 94 1
218 1031.642 94 1
218 1038.165 96 2
218 1047.329 97 1
218 1050.879 97 2
218 1062.02 98 1
218 1077.501 99 1
218 1091.346 100 1
218 1140.745 101 1
218 1147.823 103 3
218 1201.889 104 3
218 1215.263 104 2
218 1241.254 105 1
218 1245.343 106 2
218 1333.976 107 2
218 1345.729 108 1
218 1360.84 107 1
218 1372.285 113 6
218 1414.138 116 7
218 1431.096 117 1
218 1443.49 118 1
218 1450.724 119 2
218 1456.355 119 1
218 1465.057 120 1
218 1480.063 121 1
218 1580.589 122 1
218 1583.97 123 1
218 1601.036 124 1
218 1632.504 125 1
