ID TIME BLK VOTE
222 62.32 6 1546762
222 100.937 8 None
222 146.529 11 None
222 197.616 15 3393881
222 242.263 18 3290273
222 288.016 21 3018987
222 341.841 24 3280911
222 369.515 26 None
222 414.745 29 None
