ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
211 46.322 4 3 0.01 0 0 0 5000000 0 0 False False
211 47.844 4 4 0.01 0 0 0 5000000 0 0 False False
211 186.038 5 5 0.01 0 0 0 5000000 0 0 False False
211 203.965 6 6 0.01 60 0 10 5000000 0 0 False False
211 233.243 7 7 0.01 60 0 10 5000000 1 0 False False
211 349.09 12 7 60.01 20 0 10 5000000 8 0 False False
211 353.629 12 8 60.01 20 0 10 5000000 8 0 False False
211 355.629 12 9 60.01 20 0 10 5000000 8 0 False False
211 357.011 12 10 60.01 20 0 10 5000000 8 0 False False
211 358.441 12 11 60.01 20 0 10 5000000 8 0 False False
211 359.822 12 12 60.01 20 0 10 5000000 8 0 False False
211 509.571 16 13 40.01 0 0 10 2989096 13 10 False False
211 514.805 16 14 40.01 0 0 10 2989096 13 10 False False
211 519.13 16 15 40.01 0 0 10 2989096 13 10 False False
211 523.213 16 16 40.01 0 0 10 2989096 13 10 False False
211 550.578 19 17 0.01 20 0 10 2989096 21 10 True False
211 558.485 19 18 0.01 20 0 10 2989096 21 10 True False
211 560.022 19 19 0.01 20 0 10 2989096 21 10 True False
211 666.319 22 20 0.01 20 40 10 3095606 23 20 False False
211 668.491 22 21 20.01 0 40 10 3095606 28 20 False False
211 675.328 24 22 20.01 0 40 10 3095606 28 20 False False
211 681.783 24 22 0.01 20 40 10 3095606 26 20 False False
211 685.561 24 23 0.01 20 40 10 3095606 26 20 False False
211 687.412 24 24 0.01 20 40 10 3095606 26 20 False False
211 785.868 27 25 60.01 0 0 10 3095606 33 20 True False
211 788.067 27 26 60.01 0 0 10 3095606 33 20 True False
211 790.171 27 27 60.01 0 0 10 3095606 33 20 True False
211 792.235 28 28 60.01 0 40 10 3185697 33 30 False True
211 861.818 30 29 100.01 0 0 10 3185697 36 30 False True
211 869.1 30 30 60.01 0 0 10 3185697 36 30 False True
211 969.756 32 30 20.01 0 80 10 3184428 41 40 False True
211 971.106 32 31 20.01 0 80 10 3184428 41 40 False True
211 973.005 32 32 20.01 0 80 10 3184428 41 40 False True
211 1060.857 34 33 20.01 0 0 10 3182090 47 40 False True
211 1064.873 34 34 20.01 20 0 10 3182090 47 40 False True
211 1077.169 35 35 20.01 20 0 10 3182090 47 40 False True
