ID TIME BLK CHAINDATASIZE %CPU
214 76.975 7 177966 32.19
214 109.658 9 181949 32.13
214 166.778 13 195742 32.08
214 214.269 16 217362 32.22
214 258.764 19 237555 32.34
214 300.836 22 254021 32.42
214 345.738 25 268653 32.49
