ID TIME BLK VOTE
209 60.679 6 3933823
209 102.621 8 None
209 142.357 10 None
209 203.17 14 3280075
209 244.526 17 2801526
209 288.288 20 2903430
209 325.759 22 None
209 378.611 26 2835892
209 424.076 29 3002555
209 461.521 31 None
209 510.58 35 3180224
