ID TIME BLK VOTE
226 86.665 7 None
226 140.754 11 2892376
226 175.839 13 None
226 231.061 17 1866515
226 265.634 19 None
226 314.377 22 None
226 365.94 26 2287798
226 411.495 29 2206053
226 445.307 31 None
