ID TIME BLK #BLOCKS
211 16.681 3 2
211 42.032 4 2
211 60.168 5 1
211 78.679 7 1
211 84.123 7 1
211 91.711 8 1
211 109.089 9 1
211 122.734 10 3
211 156.07 12 3
211 173.721 13 2
211 182.477 14 1
211 210.583 15 1
211 215.01 16 1
211 228.661 17 1
211 241.159 18 2
211 261.219 19 1
211 299.475 21 1
211 304.195 22 3
211 318.489 23 1
211 331.668 24 1
211 347.773 25 1
211 368.733 26 1
211 377.858 27 1
211 399.39 28 3
211 419.113 29 2
211 435.047 30 4
211 463.509 32 3
211 516.868 35 4
211 535.733 36 1
211 541.679 37 2
211 553.439 38 1
211 564.763 39 2
211 586.614 40 3
211 605.457 41 2
211 631.391 43 3
211 658.895 45 2
211 667.333 46 1
211 699.409 48 3
211 738.928 50 2
211 760.152 52 5
211 795.139 54 2
211 816.858 55 1
211 834.727 57 2
211 858.876 58 1
211 868.266 59 2
211 881.378 60 1
211 895.089 61 1
