ID TIME BLK VOTE
209 55.467 3 None
209 100.482 3 None
209 388.741 12 None
209 390.819 12 None
209 618.754 26 3063921
209 622.923 26 None
209 665.99 26 None
209 741.452 33 3161553
209 868.271 37 3311541
