ID TIME BLK #BLOCKS
226 16.103 3 1
226 33.768 4 1
226 46.779 4 2
226 53.675 5 1
226 65.595 5 1
226 80.605 6 2
226 98.155 7 1
226 106.185 8 1
226 117.799 9 1
226 127.617 9 1
226 133.662 10 1
226 147.242 11 1
226 175.277 12 3
226 192.479 14 2
226 206.141 15 2
226 215.444 15 1
226 222.344 16 1
226 224.048 16 1
226 236.639 17 1
226 252.279 18 2
226 268.862 19 2
226 281.316 20 1
226 285.048 20 1
226 297.784 21 1
226 300.071 20 1
226 301.756 21 1
226 314.512 22 1
226 326.46 23 2
226 341.428 24 1
226 396.076 27 3
226 446.773 30 2
226 459.892 31 1
226 495.51 32 1
226 504.952 34 3
226 513.041 35 1
226 527.134 36 1
226 547.918 37 1
226 560.872 38 4
226 596.799 40 3
226 656.627 43 8
