ID TIME BLK DETAIL
224 0.952 0 SETUP: Synced Time
224 1.107 0 SETUP: Peered to PC
224 47.418 4 SETUP: Smart Contract Received at Block 4
224 53.929 4 STARTED EXPERIMENT
224 45.444 5 Added 209
224 48.753 5 Killed 209 @ age 2.46
224 59.154 7 Added 217
224 67.829 7 Killed 217 @ age 2.24
224 68.54 7 Added 217
224 71.001 8 Voted: 0.2131578947368421; Status: 1
224 71.083 8 Failed Vote (Unexpected). Balance: 40.01
224 72.728 8 Added 214
224 74.139 8 Killed 217 @ age 2.53
224 83.546 8 Killed 214 @ age 2.23
224 149.486 9 Added 214
224 151.787 9 Killed 214 @ age 2.07
224 160.789 10 Added 213
224 170.105 11 Killed 213 @ age 2.04
224 233.929 11 Added 209
224 237.208 11 Killed 209 @ age 2.53
224 243.615 11 Added 217
224 245.002 11 Added 226
224 248.62 11 Added 210
224 249.288 11 Killed 226 @ age 2.48
224 250.097 11 Killed 217 @ age 2.55
224 252.458 11 Killed 210 @ age 2.13
224 271.213 11 Added 222
224 274.822 11 Killed 222 @ age 2.12
224 307.723 11 Added 226
224 313.07 11 Killed 226 @ age 2.31
224 313.786 11 Added 226
224 318.495 11 Added 213
224 321.755 11 Killed 213 @ age 2.20
224 327.42 18 Killed 226 @ age 2.16
224 327.846 18 Added 226
224 330.867 18 Killed 226 @ age 2.38
224 336.216 18 Added 226
224 346.673 18 Killed 226 @ age 2.53
224 352.307 18 Added 218
224 353.801 18 Added 210
224 354.72 20 Added 211
224 356.004 20 Killed 218 @ age 2.86
224 357.763 20 Killed 210 @ age 3.41
224 359.201 20 Killed 211 @ age 2.22
224 360.049 20 Added 211
224 362.903 20 Killed 211 @ age 2.26
224 379.88 22 Voted: 0.3295904887714663; Status: 1
224 380.765 22 Failed Vote (Unexpected). Balance: 100.01
224 381.194 22 Added 214
224 384.331 22 Killed 214 @ age 2.97
224 390.469 22 Added 214
224 394.981 22 Killed 214 @ age 2.25
224 395.903 22 Added 226
224 398.879 23 Killed 226 @ age 2.38
224 405.236 23 Added 213
224 410.202 23 Killed 213 @ age 2.76
224 412.286 24 Voted: 0.32644628099173556; Status: 1
224 413.164 24 Failed Vote (Unexpected). Balance: 60.01
224 433.538 24 Added 214
224 441.915 24 Killed 214 @ age 2.03
224 479.91 25 Added 214
224 484.871 25 Killed 214 @ age 2.15
224 499.531 28 Added 210
224 509.124 28 Killed 210 @ age 2.14
224 515.444 28 Added 211
224 520.428 28 Killed 211 @ age 2.45
224 530.443 29 Added 214
224 533.793 29 Killed 214 @ age 2.21
224 536.87 30 STOPPED EXPERIMENT
