ID TIME BLK CHAINDATASIZE %CPU
209 61.662 6 217596 68.82
209 100.769 8 223908 69.59
209 147.598 11 243370 69.76
209 201.626 15 283730 70.75
209 250.191 18 301870 71.58
209 282.44 20 311823 72.11
209 334.702 24 326343 72.9
209 378.252 27 339445 72.92
