ID TIME BLK %CPU CHAINDATASIZE
222 18.896 4 184180 31.7
222 29.141 4 184180 31.73
222 39.198 5 186870 31.8
222 48.971 5 186974 31.82
222 58.965 5 186974 31.81
222 83.055 8 192276 31.91
222 84.074 8 192276 31.92
222 93.588 8 192380 31.98
222 103.484 8 192380 32.03
222 113.478 8 192380 32.02
222 123.518 8 192380 32.0
222 133.749 8 192380 32.02
222 143.593 8 192380 32.02
222 153.56 8 192380 32.03
222 163.99 8 192380 32.07
222 297.923 17 214639 32.66
222 299.209 17 214639 32.67
222 309.055 17 214743 32.73
222 318.764 17 214847 32.75
222 328.546 17 214847 32.76
222 338.553 17 214847 32.75
222 348.523 17 214847 32.74
222 358.578 17 214847 32.72
222 368.551 17 214847 32.71
222 378.563 17 214847 32.69
222 388.57 17 214847 32.68
222 427.33 25 237486 32.85
222 461.691 27 244754 33.01
222 461.88 27 244754 33.01
222 471.909 27 244754 33.0
222 481.893 27 244754 32.99
222 491.924 27 244754 32.97
222 501.91 27 244754 32.96
222 511.911 27 244754 32.94
222 522.019 27 244754 32.93
222 532.062 28 249275 33.0
