ID TIME BLK DETAIL
222 1.024 0 SETUP: Synced Time
222 1.25 0 SETUP: Peered to PC
222 48.048 4 SETUP: Smart Contract Received at Block 4
222 54.046 4 STARTED EXPERIMENT
222 16.082 4 Added 210
222 19.373 4 Killed 210 @ age 2.49
222 22.699 4 Added 214
222 27.337 4 Added 213
222 27.642 4 Killed 214 @ age 2.08
222 28.339 4 Added 214
222 30.671 4 Killed 213 @ age 2.30
222 32.644 4 Killed 214 @ age 2.11
222 62.698 5 Added 226
222 71.74 7 Added 211
222 72.627 7 Killed 226 @ age 2.28
222 73.03 7 Added 226
222 74.739 7 Killed 211 @ age 2.50
222 81.026 8 Voted: 0.46136363636363636; Status: 1
222 81.162 8 Failed Vote (Unexpected). Balance: 40.01
222 81.657 8 Killed 226 @ age 2.41
222 83.292 8 Added 226
222 89.746 8 Killed 226 @ age 2.52
222 90.437 8 Added 211
222 95.079 8 Killed 211 @ age 2.14
222 95.412 8 Added 226
222 99.068 8 Killed 226 @ age 2.06
222 126.916 8 Added 211
222 130.217 8 Killed 211 @ age 2.22
222 139.831 8 Added 226
222 143.174 8 Killed 226 @ age 2.25
222 153.812 8 Added 226
222 157.821 8 Added 218
222 157.932 8 Killed 226 @ age 2.01
222 159.81 8 Added 210
222 162.137 8 Killed 218 @ age 2.17
222 166.169 11 Killed 210 @ age 2.55
222 166.956 11 Added 210
222 174.624 11 Killed 210 @ age 2.42
222 184.941 11 Added 210
222 187.237 11 Killed 210 @ age 2.14
222 188.665 11 Added 218
222 189.02 11 Added 209
222 192.726 11 Killed 209 @ age 2.08
222 194.791 11 Added 214
222 199.287 12 Added 210
222 199.903 12 Killed 214 @ age 2.66
222 201.716 12 Killed 218 @ age 2.65
222 204.273 12 Killed 210 @ age 2.08
222 223.91 13 Added 226
222 227.868 13 Killed 226 @ age 2.11
222 235.239 13 Added 210
222 238.949 13 Killed 210 @ age 2.29
222 271.178 13 Added 224
222 275.132 13 Killed 224 @ age 2.04
222 275.859 13 Added 217
222 279.2 13 Added 210
222 279.512 13 Killed 217 @ age 2.12
222 284.624 14 Killed 210 @ age 2.09
222 288.113 14 Added 210
222 289.585 14 Added 209
222 291.969 14 Added 213
222 294.155 15 Killed 209 @ age 2.61
222 295.584 16 Failed Vote (Unexpected). Balance: 60.01
222 295.62 16 Killed 210 @ age 2.24
222 296.517 16 Killed 213 @ age 2.58
222 314.206 17 Added 213
222 317.515 17 Killed 213 @ age 2.60
222 391.43 17 Added 210
222 394.424 22 Killed 210 @ age 2.10
222 413.654 23 Added 211
222 416.945 23 Killed 211 @ age 2.31
222 417.962 23 Added 226
222 425.274 24 Voted: 0.27086677367576245; Status: 1
222 425.75 25 Failed Vote (Unexpected). Balance: 40.01
222 426.69 25 Killed 226 @ age 2.04
222 430.482 25 Added 218
222 435.175 25 Killed 218 @ age 2.33
222 445.993 26 Added 213
222 449.959 26 Killed 213 @ age 2.52
222 461.379 27 Voted: 0.27424130273871206; Status: 1
222 461.453 27 Failed Vote (Unexpected). Balance: 60.01
222 518.695 27 Added 218
222 521.99 27 Killed 218 @ age 2.18
222 523.372 27 Added 209
222 526.03 27 Killed 209 @ age 2.51
222 536.995 30 STOPPED EXPERIMENT
