ID TIME BLK ESTIMATE W B S1 S2 S3
210 5.557 3 0.125 0 3 202 314 292
210 6.559 3 0.071 0 6 197 308 286
210 7.56 3 0.05 0 9 518 545 469
210 8.562 3 0.269 3 9 950 955 943
210 9.565 3 0.406 6 9 832 944 881
210 10.566 3 0.5 9 9 828 947 932
210 11.568 3 0.432 9 12 618 376 388
210 12.569 3 0.38 9 15 206 320 291
210 13.571 3 0.339 9 18 198 313 294
210 14.572 3 0.306 9 21 199 317 296
210 15.574 3 0.338 11 22 600 734 780
210 16.576 3 0.392 14 22 931 951 890
210 18.616 4 None
210 19.834 4 None
210 20.961 4 None
210 22.012 4 None
210 23.069 4 None
210 24.176 4 None
210 25.467 4 None
210 26.741 4 None
210 27.98 4 None
210 29.2 4 None
210 30.431 4 None
210 31.743 4 None
210 33.289 5 None
210 34.843 5 None
210 35.932 5 None
210 37.063 5 None
210 38.202 5 None
210 39.272 5 None
210 40.341 5 None
210 41.471 5 None
210 42.608 5 None
210 43.707 5 None
210 44.779 5 None
210 45.867 5 None
210 47.144 6 None
210 48.304 6 None
210 49.368 6 None
210 50.491 5 None
210 51.733 6 None
210 52.969 6 None
210 54.155 6 None
210 55.389 6 None
210 56.487 6 None
210 57.565 6 None
210 58.678 6 None
210 59.766 6 None
210 60.92 6 None
210 62.021 6 None
210 63.071 6 None
210 64.158 6 None
210 65.311 6 None
210 66.389 6 None
210 67.521 7 None
210 68.666 7 None
210 69.823 7 None
210 70.931 7 None
210 71.999 7 None
210 73.048 7 None
210 74.126 7 None
210 75.336 7 None
210 76.454 7 None
210 77.536 7 None
210 78.66 7 None
210 79.715 7 None
210 80.795 7 None
210 82.037 7 None
210 83.304 8 None
210 84.949 8 None
210 86.241 8 None
210 87.571 8 None
210 88.88 8 None
210 90.691 8 None
210 91.865 8 None
210 93.061 8 None
210 94.196 8 None
210 95.369 8 None
210 96.635 9 None
210 97.889 9 None
210 98.945 9 None
210 99.992 9 None
210 101.046 9 None
210 102.116 9 None
210 103.179 9 None
210 104.248 9 None
210 105.313 9 None
210 106.401 9 None
210 107.499 9 None
210 108.57 9 None
210 109.643 9 None
210 110.707 9 None
210 111.884 10 None
210 113.226 10 None
210 114.293 10 None
210 115.377 10 None
210 116.462 10 None
210 117.535 10 None
210 118.694 10 None
210 119.851 10 None
210 121.163 10 None
210 122.411 10 None
210 123.527 10 None
210 124.613 10 None
210 125.7 10 None
210 126.834 11 None
210 128.047 11 None
210 129.27 11 None
210 130.631 11 None
210 131.765 11 None
210 132.828 11 None
210 133.926 11 None
210 134.99 11 None
210 136.093 11 None
210 136.142 11 0.438 17 22 940 953 933
210 137.144 11 0.43 18 24 618 710 643
210 138.145 11 0.402 18 27 200 311 289
210 139.146 11 0.378 18 30 200 312 287
210 140.147 11 0.356 18 33 203 316 292
210 141.154 12 0.336 18 36 204 316 292
210 142.214 12 0.319 18 39 196 305 338
210 143.239 12 0.303 18 42 189 300 347
210 144.256 12 0.289 18 45 192 302 284
210 145.265 12 0.276 18 48 200 310 288
210 146.269 12 0.264 18 51 195 305 286
210 147.284 12 0.295 21 51 790 826 701
210 148.291 12 0.322 24 51 945 954 891
210 149.291 12 0.348 27 51 945 954 926
210 150.292 12 0.372 30 51 927 946 891
