ID TIME BLK CHAINDATASIZE %CPU
213 58.307 3 177660 6.47
213 103.945 3 177660 7.12
213 147.512 3 177660 7.36
213 192.543 3 177660 7.7
213 237.381 5 183550 8.1
213 377.529 15 202748 9.76
213 380.154 15 202748 9.81
213 424.442 15 202956 10.24
213 552.731 23 229610 12.16
213 556.845 23 229714 12.23
213 689.425 28 243537 13.84
213 693.415 28 243641 13.92
