ID TIME BLK #BLOCKS
209 16.566 3 1
209 29.956 3 1
209 33.006 4 1
209 47.372 5 2
209 69.382 6 2
209 108.37 8 3
209 154.293 11 8
209 194.336 14 3
209 217.884 15 2
209 223.795 16 1
209 259.854 18 2
209 275.629 20 4
209 307.292 22 3
209 313.086 22 1
209 317.932 23 1
209 321.392 23 1
209 333.455 24 1
209 369.863 26 3
209 394.4 28 2
209 406.755 29 1
209 426.609 30 3
209 432.605 30 1
209 435.469 30 1
209 444.358 31 1
209 449.599 31 1
209 458.768 32 1
209 464.011 32 1
209 498.955 32 1
209 529.318 36 5
209 595.275 41 6
209 643.263 44 3
209 676.147 45 1
209 692.407 47 4
209 757.503 51 6
209 772.838 52 1
209 788.587 53 1
209 794.274 54 1
209 800.952 54 1
209 813.587 55 2
209 837.536 57 3
209 865.922 59 3
209 880.737 60 1
209 886.679 60 2
209 895.714 61 2
