ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
224 50.669 4 3 0.01 0 0 0 5000000 0 0 False False
224 55.032 4 4 0.01 0 0 0 5000000 0 0 False False
224 57.927 4 4 0.01 0 0 0 5000000 0 0 False False
224 61.618 5 5 0.01 40 0 10 5000000 0 0 False False
224 178.134 6 6 60.01 0 0 10 5000000 1 0 False False
224 298.551 10 7 20.01 20 0 10 5000000 6 0 False False
224 301.823 10 8 20.01 20 0 10 5000000 6 0 False False
224 304.475 10 9 20.01 20 0 10 5000000 6 0 False False
224 307.066 10 10 20.01 20 0 10 5000000 6 0 False False
224 387.015 11 11 20.01 20 0 10 5000000 7 0 False False
224 399.106 13 12 40.01 0 0 10 5000000 9 0 False False
224 404.622 14 13 40.01 0 0 10 5000000 9 0 False False
224 407.87 15 14 40.01 0 40 10 3144302 11 10 False False
224 409.916 15 15 40.01 0 40 10 3144302 11 10 False False
224 467.325 17 16 40.01 0 40 10 3144302 16 10 False False
224 469.157 17 17 40.01 0 40 10 3144302 16 10 False False
224 659.763 23 16 40.01 20 0 10 3095606 26 20 False False
224 661.709 24 17 40.01 20 0 10 3095606 27 20 False False
224 664.436 24 18 40.01 20 0 10 3095606 27 20 False False
224 666.917 24 19 40.01 20 0 10 3095606 27 20 False False
224 670.372 24 20 40.01 20 0 10 3095606 27 20 False False
224 674.33 24 21 40.01 20 0 10 3095606 27 20 False False
224 677.075 24 22 40.01 20 0 10 3095606 27 20 False False
224 678.975 24 23 40.01 20 0 10 3095606 27 20 False False
224 680.739 24 24 40.01 20 0 10 3095606 27 20 False False
224 789.727 27 24 20.01 0 0 10 3095606 33 20 True False
224 793.114 28 25 20.01 0 80 10 3185697 33 30 False True
224 794.855 28 26 20.01 0 80 10 3185697 33 30 False True
224 796.473 28 27 20.01 0 80 10 3185697 33 30 False True
224 798.764 28 28 20.01 0 80 10 3185697 33 30 False True
224 898.373 31 29 100.01 0 0 10 3185697 39 30 False True
224 901.536 31 30 100.01 0 0 10 3185697 39 30 False True
224 903.87 31 31 100.01 0 0 10 3185697 39 30 False True
224 1043.146 33 30 100.01 0 0 10 3182090 45 40 False True
224 1051.3 33 31 100.01 0 0 10 3182090 45 40 False True
224 1055.588 33 32 100.01 0 0 10 3182090 45 40 False True
224 1057.516 33 33 100.01 0 0 10 3182090 45 40 False True
224 1076.814 35 34 20.01 20 0 10 3182090 47 40 False True
