ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
222 5.616 2 0 0 0   
222 7.988 2 0 0 0   
222 10.543 2 1 1 1 213 213 213
222 13.04 2 1 1 1 213 213 213
222 16.011 2 3 2 2 217;226 213;217;226 217;226
222 18.705 3 3 3 3 217;226;213 213;217;226 213;217;226
222 21.424 3 3 1 1 226 213;217;226 226
222 26.051 3 4 3 2 226;213;214 214;213;217;226 213;226
222 30.161 3 4 2 2 213;209 214;213;217;226 209;213
222 33.494 4 4 3 3 209;214;226 214;213;217;226 209;226;214
222 37.395 4 3 2 1 214;226 214;213;226 214
222 40.333 4 1 0 0  214 
222 43.661 4 1 2 0 214;226 214 
222 46.599 4 2 0 0  214;213 
222 48.992 5 1 0 0  214 
222 51.876 5 1 0 0  214 
222 54.086 5 1 0 0  214 
222 56.404 5 1 0 0  214 
222 59.487 5 2 1 1 209 214;209 209
222 62.527 5 3 2 2 209;213 214;209;213 209;213
222 66.204 6 3 0 0  214;209;213 
222 68.743 6 3 0 0  214;209;213 
222 71.337 6 3 1 1 214 214;209;213 214
222 73.826 6 3 1 1 214 214;209;213 214
222 76.724 6 3 1 1 214 214;209;213 214
222 79.104 7 3 1 0 226 214;209;213 
222 81.278 7 2 0 0  214;213 
222 83.897 7 1 1 0 214 214 
222 86.416 7 2 2 2 214;209 214;226 209;214
222 89.144 7 2 2 2 214;209 214;226 209;214
222 91.298 7 1 2 2 214;209 226 209;214
222 94.025 8 2 2 2 214;209 209;226 209;214
222 96.424 8 2 2 2 214;209 214;209 209;214
222 99.082 8 2 1 1 209 214;209 209
222 101.566 8 2 1 1 209 214;209 209
222 104.046 8 2 1 1 209 214;209 209
222 106.591 9 2 1 1 209 214;209 209
222 109.027 9 1 1 1 209 209 209
222 111.527 9 0 1 1 209  209
222 113.582 9 0 1 1 209  209
222 116.071 9 0 1 1 209  209
222 118.332 9 0 1 1 209  209
222 120.59 9 0 1 1 209  209
222 122.618 9 0 0 0   
222 124.686 10 0 0 0   
222 127.241 10 0 1 1 209  209
222 129.718 10 1 1 1 209 209 209
222 132.38 10 1 2 2 209;210 209 209;210
222 135.497 10 4 3 2 209;224;213 209;210;213;224 209;224
222 138.863 10 4 2 2 224;210 209;210;213;224 210;224
222 143.343 11 4 4 3 210;209;213;226 210;213;224;226 209;210;213
222 147.442 11 4 2 2 209;226 210;213;224;226 209;226
222 151.715 11 5 2 1 226;218 210;213;224;226;218 226
222 156.524 11 6 2 1 218;217 210;213;217;224;226;218 218
222 161.912 12 6 1 0 217 210;213;217;224;226;218 
222 169.608 12 6 1 0 214 214;209;210;217;224;218 
222 175.04 13 5 1 0 214 209;213;224;226;218 
222 180.128 13 6 1 1 217 214;209;213;224;226;218 217
222 183.73 13 4 1 1 214 214;224;226;218 214
222 186.348 14 3 0 0  214;226;218 
222 189.244 14 3 0 0  214;226;218 
222 191.482 14 1 0 0  218 
222 193.878 14 1 0 0  218 
222 196.376 14 1 1 1 211 211 211
222 198.927 14 1 0 0  211 
222 201.607 14 2 2 2 218;224 211;218 218;224
222 204.78 15 2 1 1 218 211;218 218
222 207.173 15 2 1 0 209 211;218 
222 209.995 15 3 1 1 209 209;211;218 209
222 212.42 15 2 1 1 209 209;218 209
222 215.606 15 3 0 0  209;224;218 
222 218.153 16 3 0 0  209;224;218 
222 220.542 16 3 0 0  209;224;218 
222 223.042 16 2 0 0  209;218 
222 225.579 16 2 0 0  209;218 
222 228.001 16 1 0 0  218 
222 230.52 16 1 0 0  218 
222 233.039 17 1 0 0  218 
222 235.542 17 1 1 1 213 213 213
222 237.649 17 1 0 0  213 
222 240.306 17 1 1 1 214 213 214
222 242.719 17 1 1 1 214 214 214
222 245.248 18 2 1 1 214 214;213 214
222 247.831 18 2 1 1 214 214;213 214
222 250.344 18 2 1 1 214 214;213 214
222 252.867 18 2 1 1 214 214;213 214
222 255.342 18 2 1 1 214 214;213 214
222 257.434 18 3 2 2 214;217 214;213;217 217;214
222 259.764 18 3 1 1 214 214;213;217 214
222 262.352 19 3 2 2 214;217 214;213;217 217;214
222 264.927 19 3 2 2 214;217 214;213;217 217;214
222 267.424 19 3 2 1 217;214 214;213;217 217
222 270.161 19 3 2 2 217;214 214;213;217 217;214
222 273.363 19 3 1 1 217 214;213;217 217
222 275.843 19 3 2 1 217;214 214;213;217 217
222 279.911 20 2 1 0 217 214;217 
222 282.66 20 2 0 0  214;217 
222 285.28 20 2 1 1 217 214;217 217
222 288.056 20 2 2 0 217;218 214;218 
222 291.376 21 1 2 2 218;210 218 210;218
222 297.497 21 3 2 0 210;218 210;217;218 
222 300.566 21 3 0 0  210;217;218 
222 303.2 21 2 2 2 210;218 210;218 210;218
222 305.827 21 2 1 0 218 210;218 
222 308.949 22 2 2 1 218;210 210;218 218
222 311.717 22 2 1 0 210 210;218 
222 314.607 22 2 1 0 218 210;218 
222 317.126 22 1 0 0  210 
222 319.859 22 2 1 1 218 210;218 218
222 323.252 23 2 1 1 218 210;218 218
222 326.495 23 2 1 1 218 210;218 218
222 329.505 23 1 2 1 218;224 210 218
222 332.565 23 2 1 1 224 210;224 224
222 336.168 23 1 1 0 224 224 
222 340.435 24 2 2 0 224;217 217;224 
222 344.788 24 2 3 3 217;211;210 217;224 210;217;211
222 348.25 24 2 1 0 211 217;224 
222 353.945 24 4 2 2 211;209 210;217;211;224 209;211
222 356.798 24 4 3 3 209;213;224 210;217;211;224 209;213;224
222 359.75 24 4 3 3 213;224;211 210;217;211;224 213;211;224
222 362.975 24 6 3 1 224;211;214 214;210;213;217;211;224 211
222 368.142 25 6 1 0 214 214;210;213;217;211;224 
