ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
209 6.077 2 0 0 0   
209 8.509 2 0 0 0   
209 10.521 2 0 0 0   
209 12.536 2 0 0 0   
209 14.558 2 0 0 0   
209 16.586 3 0 0 0   
209 19.102 3 0 0 0   
209 21.593 3 0 0 0   
209 23.606 3 0 0 0   
209 26.109 3 0 0 0   
209 28.129 3 0 0 0   
209 30.38 3 1 2 0 226;214 226 
209 32.731 3 2 1 1 226 226;214 226
209 35.451 3 2 1 1 226 226;214 226
209 37.657 4 2 1 1 226 226;214 226
209 40.047 4 1 1 1 226 226 226
209 42.131 4 1 0 0  226 
209 44.525 4 1 0 0  226 
209 47.03 5 0 0 0   
209 49.529 5 1 1 1 210 210 210
209 51.596 5 1 1 1 210 210 210
209 54.134 5 2 2 2 210;224 224;210 210;224
209 56.502 5 2 1 1 224 224;210 224
209 60.025 5 3 1 1 222 222;224;210 222
209 62.68 6 3 1 1 222 222;224;210 222
209 65.392 6 3 0 0  222;224;210 
209 67.974 6 3 1 1 222 222;224;210 222
209 70.808 6 2 1 0 218 222;224 
209 73.652 6 3 2 2 218;222 222;224;218 222;218
209 76.16 7 2 1 1 222 222;218 222
209 79.291 7 2 2 2 222;213 222;218 222;213
209 82.769 7 3 1 1 213 222;218;213 213
209 86.37 7 3 0 0  222;218;213 
209 89.377 7 3 0 0  222;218;213 
209 92.427 8 2 0 0  218;213 
209 94.799 8 2 0 0  218;213 
209 97.249 8 2 0 0  218;213 
209 99.764 8 2 0 0  218;213 
209 102.468 8 2 0 0  218;213 
209 104.743 8 1 0 0  213 
209 107.171 8 0 0 0   
209 109.928 8 0 1 1 210  210
209 112.191 8 1 1 1 210 210 210
209 114.494 8 2 2 1 210;211 210;211 210
209 117.315 9 3 1 0 210 210;211;213 
209 119.932 9 2 1 0 211 210;211 
209 122.513 10 2 1 1 211 210;211 211
209 124.869 10 2 1 1 211 210;211 211
209 127.247 10 2 1 1 211 210;211 211
209 129.897 10 3 2 1 211;214 210;211;214 211
209 132.591 10 2 1 0 214 211;214 
209 135.131 10 2 0 0  211;214 
209 137.736 10 3 1 1 217 211;217;214 217
209 140.109 10 3 1 1 217 211;217;214 217
209 142.538 10 2 1 1 217 217;214 217
209 144.735 10 2 1 0 214 217;214 
209 147.121 10 2 1 1 214 217;214 214
209 149.399 10 1 1 1 214 217 214
209 151.844 10 1 1 1 217 217 217
209 154.186 10 1 1 1 217 217 217
209 156.691 10 1 1 1 217 217 217
209 159.225 10 1 1 0 210 210 
209 161.441 10 1 1 0 218 210 
209 163.91 10 2 0 0  210;218 
209 167.285 13 2 1 0 224 210;218 
209 170.065 13 3 1 1 224 224;210;218 224
209 173.371 13 4 2 1 224;217 224;210;217;218 224
209 176.516 13 4 0 0  224;210;217;218 
209 179.217 13 2 1 0 217 224;218 
209 181.807 14 2 0 0  224;218 
209 184.528 14 2 0 0  224;218 
209 186.867 14 1 0 0  224 
209 189.565 14 2 1 0 226 226;224 
209 192.427 14 3 2 2 226;224 226;224;217 226;224
209 195.263 14 3 1 1 226 226;224;217 226
209 200.032 15 3 1 1 224 226;224;217 224
209 202.886 15 3 0 0  226;224;217 
209 205.314 15 2 0 0  226;224 
209 208.053 15 2 0 0  226;224 
209 210.259 15 2 0 0  226;224 
209 212.905 16 1 0 0  226 
209 215.365 16 1 1 1 210 210 210
209 217.986 16 1 1 1 210 210 210
209 220.276 16 1 0 0  210 
209 222.651 16 1 0 0  210 
209 225.225 16 1 0 0  210 
209 227.726 16 1 1 0 222 222 
209 230.399 17 2 2 2 222;211 222;211 222;211
209 233.275 17 2 2 2 222;211 222;211 222;211
209 235.582 17 2 1 1 222 222;211 222
209 237.949 17 3 2 1 222;224 222;224;211 224
209 240.771 17 4 3 3 222;224;213 222;224;211;213 222;213;224
209 245.325 18 5 4 3 222;224;213;217 222;224;211;217;213 222;213;224
209 249.481 18 5 2 1 224;217 222;224;211;217;213 224
209 253.664 18 4 2 1 217;213 222;224;217;213 213
209 259.276 19 4 2 1 213;224 222;224;217;213 213
209 261.971 19 3 2 1 224;217 224;217;213 217
209 265.669 19 3 2 1 217;213 224;217;213 213
209 268.415 19 3 0 0  224;217;213 
209 271.582 19 3 2 1 217;226 226;224;217 226
209 276.299 20 4 0 0  226;224;217;213 
209 279.334 20 4 1 0 222 226;224;217;213 
209 283.04 20 4 1 1 222 222;226;224;217 222
209 286.708 20 3 0 0  222;226;224 
209 288.93 21 1 0 0  226 
209 292.418 21 2 1 1 224 226;224 224
209 296.583 20 3 1 0 214 226;224;214 
209 299.485 20 3 4 3 214;222;210;224 226;224;214 222;224;214
209 302.95 21 3 3 3 214;222;210 226;210;214 222;210;214
209 306.084 21 3 1 1 222 226;210;214 222
209 308.59 21 3 2 2 222;210 226;210;214 222;210
209 311.33 21 2 1 0 210 210;214 
209 314.511 21 2 1 0 214 210;214 
209 317.089 22 2 0 0  210;214 
209 320.233 22 2 2 2 210;214 210;214 210;214
209 322.767 22 2 0 0  210;214 
209 325.504 22 2 0 0  210;214 
209 328.045 22 2 1 1 210 210;214 210
209 331.045 22 1 1 1 218 214 218
209 333.919 23 3 2 1 218;210 210;218;214 218
209 336.373 23 3 1 1 218 210;218;214 218
209 338.693 23 2 1 1 218 210;218 218
209 340.945 23 2 0 0  210;218 
209 343.381 23 2 0 0  210;218 
209 346.205 24 3 1 0 222 222;210;218 
209 348.503 24 3 1 1 222 222;210;218 222
209 351.478 24 2 2 1 222;210 222;218 222
209 353.738 24 2 1 1 210 222;218 210
209 355.978 24 2 3 3 210;222;224 222;224 222;210;224
209 358.833 24 2 1 1 224 222;224 224
209 361.517 24 1 2 1 224;210 224 224
209 363.729 25 1 1 1 224 224 224
209 366.343 25 1 0 0  224 
209 368.945 24 2 0 0  224;210 
209 371.601 24 2 0 0  224;210 
209 374.053 24 2 1 0 217 224;210 
209 376.774 24 3 1 1 217 224;210;217 217
209 379.289 24 3 1 1 217 224;210;217 217
209 382.191 25 2 0 0  224;217 
209 384.353 25 2 0 0  224;217 
209 386.647 25 2 0 0  224;217 
209 389.697 25 2 1 0 222 224;217 
209 392.038 25 4 2 2 222;226 222;226;224;217 226;222
209 394.813 25 3 1 1 222 222;226;217 222
209 397.204 26 2 0 0  222;226 
209 399.902 26 3 1 0 213 222;226;213 
209 402.38 26 2 1 1 213 226;213 213
209 405.046 26 1 1 1 213 213 213
209 407.364 26 1 1 1 213 213 213
209 409.922 26 1 0 0  213 
209 412.428 26 1 1 1 210 210 210
209 415.07 26 1 2 1 210;211 210 210
209 417.152 26 2 1 1 211 210;211 211
209 419.876 26 4 3 3 211;218;224 224;210;211;218 224;218;211
209 423.543 26 6 4 2 218;224;217;214 224;210;211;217;218;214 218;224
209 426.605 27 6 2 2 224;214 224;210;211;217;218;214 224;214
209 430.092 28 5 1 0 217 224;211;217;218;214 
209 433.721 28 5 0 0  224;211;217;218;214 
209 436.921 28 5 0 0  224;211;217;218;214 
209 441.201 28 6 1 0 213 224;211;217;218;213;214 
209 444.392 28 6 0 0  224;211;217;218;213;214 
209 447.787 28 6 0 0  224;211;217;218;213;214 
209 450.667 29 4 0 0  211;218;213;214 
209 453.593 29 3 0 0  218;213;214 
