ID TIME BLK #BLOCKS
224 17.168 4 1
224 55.438 6 4
224 77.377 7 1
224 86.919 8 1
224 96.012 8 1
224 102.885 9 1
224 116.944 10 2
224 121.509 10 1
224 134.719 11 1
224 148.016 12 1
224 172.772 13 1
224 190.159 15 2
224 208.249 16 1
224 220.017 17 1
224 236.539 18 1
224 264.849 19 1
224 287.122 20 1
224 309.04 22 6
224 384.26 27 6
224 447.263 31 7
224 464.394 32 2
224 475.134 33 1
224 488.208 34 1
224 502.584 34 1
224 522.196 35 2
224 553.421 37 2
224 581.585 39 2
224 611.413 41 4
224 629.787 42 2
224 637.516 43 2
224 646.623 44 1
224 657.619 44 4
224 707.881 48 5
224 799.521 54 13
224 839.443 56 2
224 864.238 58 3
224 885.156 59 3
224 892.201 60 2
224 902.065 61 1
224 916.717 62 1
224 930.954 63 1
224 945.79 64 1
224 954.232 64 1
224 963.399 65 1
224 975.202 66 1
224 991.599 67 1
224 997.26 67 1
224 1012.097 68 2
224 1027.104 69 1
224 1036.499 70 1
224 1053.235 71 1
224 1069.299 72 2
224 1108.288 74 2
224 1131.551 76 3
224 1216.558 77 1
224 1231.463 83 7
224 1254.863 84 3
224 1291.767 87 5
224 1327.832 89 2
224 1336.937 90 1
