ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
217 122.527 8 4 0.01 60 0 10 5000000 0 0 False False
217 124.887 8 5 0.01 60 0 10 5000000 0 0 False False
217 127.259 8 6 0.01 60 0 10 5000000 0 0 False False
217 129.03 8 7 0.01 60 0 10 5000000 0 0 False False
217 130.456 8 8 0.01 60 0 10 5000000 0 0 False False
217 142.514 9 9 60.01 0 0 10 5000000 0 0 False False
217 199.455 10 10 60.01 0 0 10 5000000 2 0 False False
217 212.522 11 11 60.01 20 0 10 5000000 5 0 False False
217 233.526 12 10 60.01 20 0 10 5000000 5 0 False False
217 238.073 12 11 60.01 20 0 10 5000000 5 0 False False
217 239.848 12 12 60.01 20 0 10 5000000 5 0 False False
217 250.367 13 12 40.01 0 0 10 5000000 7 0 False False
217 252.804 14 13 40.01 0 0 10 5000000 9 0 False False
217 254.374 14 14 40.01 0 0 10 5000000 9 0 False False
217 292.092 15 15 40.01 0 0 10 5000000 9 0 False False
217 373.041 17 16 0.01 0 40 10 3462386 12 10 False False
217 375.56 17 17 0.01 0 40 10 3462386 12 10 False False
217 395.409 19 17 0.01 20 40 10 3462386 17 10 False False
217 413.374 21 18 40.01 20 0 10 3462386 19 10 True False
217 424.602 21 19 20.01 0 0 10 3462386 19 10 True False
217 432.992 21 20 40.01 20 0 10 3462386 21 10 True False
217 442.324 22 21 60.01 0 0 10 3462386 22 10 True False
217 445.884 22 21 60.01 0 0 10 3462386 22 10 True False
217 447.508 22 21 60.01 0 0 10 3462386 22 10 True False
217 449.245 22 22 60.01 0 0 10 3462386 22 10 True False
217 451.341 23 22 20.01 0 40 10 3300541 25 20 False False
217 453.011 23 23 20.01 0 40 10 3300541 25 20 False False
217 485.521 24 24 60.01 0 0 10 3300541 25 20 False False
217 512.407 25 23 60.01 0 0 10 3300541 26 20 False False
217 517.235 25 24 60.01 0 0 10 3300541 26 20 False False
217 521.48 25 25 60.01 0 0 10 3300541 26 20 False False
217 525.202 25 25 20.01 0 40 10 3300541 26 20 False False
217 536.491 26 26 60.01 0 0 10 3300541 27 20 False False
217 603.011 28 25 20.01 0 0 10 3300541 30 20 True False
217 605.361 28 26 60.01 0 0 10 3300541 30 20 True False
217 606.912 28 27 60.01 0 0 10 3300541 30 20 True False
217 608.491 28 28 60.01 0 0 10 3300541 30 20 True False
217 610.101 28 28 60.01 0 0 10 3300541 30 20 True False
217 641.312 31 28 60.01 0 40 10 3246559 42 30 True True
217 645.497 32 29 60.01 0 0 10 3188173 43 40 False True
217 649.406 32 30 60.01 0 0 10 3188173 43 40 False True
217 652.126 32 31 60.01 0 0 10 3188173 43 40 False True
217 654.985 32 32 60.01 0 0 10 3188173 43 40 False True
217 704.066 34 32 60.01 0 0 10 3212445 46 40 False True
217 706.789 34 33 20.01 0 0 10 3212445 46 40 False True
217 708.893 34 34 20.01 0 0 10 3212445 46 40 False True
217 731.442 36 34 20.01 20 0 10 3198456 53 50 False True
217 733.811 36 35 20.01 20 80 10 3198456 53 50 False True
217 737.248 36 36 20.01 20 80 10 3198456 53 50 False True
217 761.567 38 36 20.01 20 80 10 3198456 60 50 True True
217 764.436 38 37 20.01 20 80 10 3198456 60 50 True True
217 765.92 38 38 20.01 20 80 10 3198456 60 50 True True
217 769.429 39 39 120.01 0 0 10 3177306 64 60 False True
