ID TIME BLK #BLOCKS
209 16.394 5 1
209 31.561 6 1
209 46.278 7 1
209 56.856 7 1
209 61.488 8 1
209 69.88 8 2
209 78.533 9 1
209 105.457 10 1
209 109.002 11 1
209 125.37 12 3
209 145.504 12 1
209 149.705 13 2
209 165.308 15 2
209 215.499 16 1
209 229.901 19 3
209 275.312 22 4
209 306.202 23 1
209 315.295 24 1
209 324.694 25 3
209 338.857 26 1
209 346.551 26 1
209 355.782 27 3
209 390.501 29 4
209 408.058 31 2
209 422.102 32 1
209 437.356 33 1
209 452.182 34 1
209 456.284 34 1
209 467.2 35 1
209 477.874 35 1
209 496.444 36 3
