ID TIME BLK #BLOCKS
209 16.624 3 1
209 34.028 4 1
209 56.627 5 5
209 96.291 7 3
209 124.477 9 3
209 162.11 12 3
209 186.436 14 3
209 200.757 15 1
209 214.283 15 1
209 222.41 16 1
209 230.746 17 1
209 234.209 17 1
209 244.426 17 1
209 256.709 18 3
209 274.031 19 1
209 285.884 20 1
209 298.249 21 1
209 306.171 22 1
209 311.518 22 1
209 352.734 24 2
209 358.526 25 1
209 362.166 25 1
209 370.77 26 2
209 383.528 27 2
209 395.844 28 1
209 423.294 29 2
209 442.805 31 3
209 472.625 33 2
209 492.061 34 1
209 502.998 35 2
209 534.064 37 3
209 559.325 38 1
209 562.613 39 1
209 578.48 40 1
