ID TIME BLK #BLOCKS
209 18.757 3 1
209 28.043 3 1
209 31.946 4 1
209 97.901 5 1
209 107.906 7 3
209 121.614 7 1
209 124.459 8 1
209 148.393 9 1
209 154.311 10 2
209 163.679 11 1
209 188.48 11 1
209 202.358 12 1
209 238.564 13 1
209 248.189 14 1
209 271.603 15 1
209 301.891 16 1
209 468.791 18 2
209 479.521 22 4
209 507.039 23 1
209 510.461 24 1
209 529.497 25 1
209 577.886 26 1
209 584.953 28 2
209 648.437 31 3
209 677.416 32 3
209 687.201 33 2
209 698.236 34 1
209 738.182 36 2
209 857.557 38 2
209 864.975 39 2
209 908.671 42 1
209 917.509 43 2
209 940.326 44 1
