ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
211 6.61 3 0 0 0   
211 9.004 3 2 2 2 209;224 209;224 209;224
211 11.791 3 2 1 1 209 209;224 209
211 14.117 3 2 2 2 209;224 209;224 209;224
211 16.759 4 2 2 2 209;224 209;224 209;224
211 19.233 4 1 2 2 209;224 224 209;224
211 21.727 4 1 2 2 209;224 224 209;224
211 24.239 4 1 2 2 209;224 224 209;224
211 26.742 4 1 2 2 209;224 224 209;224
211 28.763 4 1 2 2 209;224 224 209;224
211 31.544 4 0 2 2 209;224  209;224
211 33.899 4 0 3 3 209;224;222  222;209;224
211 36.049 4 1 3 3 209;224;222 222 222;209;224
211 38.453 4 1 4 4 209;224;222;226 222 222;226;209;224
211 40.579 4 1 3 3 209;222;226 222 222;226;209
211 43.657 4 3 2 2 209;226 209;224;222 226;209
211 46.246 4 3 2 2 209;226 209;224;222 226;209
211 48.694 4 2 2 2 209;226 209;222 226;209
211 51.094 4 1 1 1 209 209 209
211 53.279 6 2 2 2 209;217 209;222 217;209
211 55.988 6 4 1 1 217 217;209;224;222 217
211 58.664 6 4 2 2 217;209 217;209;224;222 217;209
211 61.305 6 3 2 2 217;209 217;209;222 217;209
211 63.763 7 3 1 1 209 217;209;222 209
211 66.518 7 4 2 2 209;226 217;226;209;222 209;226
211 69.14 7 4 1 1 226 217;226;209;222 226
211 71.772 7 2 1 1 226 217;222 226
211 74.061 7 2 1 1 226 217;226 226
211 78.108 8 2 2 2 226;222 217;226 222;226
211 81.395 8 4 2 1 222;210 226;209;222;210 222
211 84.949 8 4 3 1 210;226;214 226;214;222;210 210
211 88.474 8 4 2 1 213;217 226;214;222;210 217
211 95.337 9 6 3 1 213;217;226 217;226;213;214;222;210 213
211 100.246 9 6 1 1 217 217;226;213;214;222;210 217
211 104.233 9 6 1 1 213 217;226;213;214;222;210 213
211 113.502 10 7 3 2 217;209;213 217;226;213;209;214;222;210 217;209
211 117.455 10 7 2 2 209;226 217;226;213;209;214;222;210 209;226
211 121.457 9 5 2 2 226;224 217;213;214;222;210 224;226
211 125.086 11 2 1 0 224 214;210 
211 128.072 11 2 1 1 224 224;214 224
211 130.978 11 1 1 1 224 224 224
211 133.531 11 2 1 0 222 224;222 
211 136.793 12 2 0 0  224;222 
211 139.232 12 2 0 0  224;222 
211 141.957 12 2 0 0  224;222 
211 144.484 12 2 0 0  224;222 
211 147.306 12 3 0 0  209;224;222 
211 149.794 12 2 0 0  224;222 
211 152.609 13 2 1 1 209 224;222 209
211 155.033 13 3 2 2 209;214 224;214;222 209;214
211 158.058 13 2 3 2 214;224;226 224;214 226;214
211 161.775 13 3 2 2 214;209 226;224;214 209;214
211 164.306 13 3 2 2 209;224 226;224;214 224;209
211 166.77 13 3 1 1 209 226;224;214 209
211 169.807 14 3 2 2 209;224 226;224;214 224;209
211 172.402 14 2 0 0  226;224 
211 175.031 14 2 0 0  226;224 
211 177.39 14 1 0 0  226 
211 179.616 14 1 0 0  226 
211 181.785 14 1 0 0  226 
211 185.197 15 2 2 0 209;213 226;209 
211 187.613 15 3 2 2 209;213 226;213;209 209;213
211 190.131 15 3 2 2 209;213 226;213;209 209;213
211 193.118 15 3 2 2 209;213 226;213;209 209;213
211 195.941 16 3 0 0  226;213;209 
211 198.611 16 2 1 1 213 213;209 213
211 200.794 16 2 0 0  213;209 
211 203.183 16 2 0 0  213;209 
211 205.421 16 2 0 0  213;209 
211 208.22 16 2 0 0  213;209 
211 210.754 16 2 0 0  213;209 
211 213.538 17 1 1 1 213 213 213
211 215.761 17 0 2 1 213;214  214
211 218.627 17 2 1 1 209 209;214 209
211 221.544 17 2 2 2 209;213 209;214 209;213
211 223.744 17 2 1 1 209 209;214 209
211 226.737 18 2 2 2 209;226 209;214 209;226
211 229.806 18 3 1 1 209 226;209;214 209
211 232.176 18 3 1 1 209 226;209;214 209
211 236.404 18 3 1 1 226 226;209;214 226
211 239.75 18 4 2 1 222;209 226;209;214;222 209
211 242.836 19 3 0 0  226;209;222 
211 245.505 19 3 1 1 209 226;209;222 209
211 248.241 19 3 0 0  226;209;222 
211 250.954 19 2 1 1 209 226;222 209
211 253.654 19 4 1 0 213 226;213;209;222 
211 257.207 20 2 1 0 209 213;222 
211 260.091 20 4 2 2 209;213 226;213;209;222 209;213
211 264.023 20 4 1 1 209 226;213;209;222 209
211 266.357 20 1 1 1 222 213 222
211 268.968 20 2 2 1 222;209 213;222 222
211 274.293 21 3 3 2 222;226;209 226;213;222 222;209
211 277.554 21 3 1 0 226 226;213;222 
211 282.054 21 3 1 1 209 226;213;222 209
211 285.027 21 3 0 0  226;213;222 
211 289.246 22 3 2 0 210;209 226;222;210 
211 292.489 22 4 1 1 210 226;209;222;210 210
211 295.707 22 3 2 2 210;209 226;209;210 209;210
211 298.931 22 3 0 0  226;209;210 
211 301.779 23 2 1 0 226 209;210 
211 304.847 23 4 1 1 226 226;209;222;210 226
211 308.976 23 2 2 1 222;209 226;222 209
211 311.98 23 2 2 0 226;222 226;222 
211 315.284 24 2 1 1 226 226;222 226
211 317.657 24 2 3 2 222;217;209 226;222 217;209
211 320.679 24 3 2 2 222;217 217;226;222 222;217
211 323.353 24 2 2 2 217;226 217;226 217;226
211 329.722 24 3 3 1 226;222;218 217;226;218 226
211 333.622 25 2 3 3 226;218;209 217;218 218;209;226
211 336.784 25 2 3 2 218;209;222 217;218 218;209
