ID TIME BLK #BLOCKS
224 16.545 4 1
224 31.352 5 1
224 46.658 6 1
224 74.357 7 1
224 86.361 8 2
224 112.285 10 2
224 129.934 11 3
224 205.296 16 8
224 299.48 22 9
224 328.663 24 4
224 359.314 26 2
224 363.424 27 1
224 376.261 28 1
224 381.361 28 1
224 391.368 29 1
224 405.86 30 1
224 421.721 31 1
224 436.582 32 1
224 453.111 33 2
224 456.667 33 1
224 467.311 34 1
224 481.529 35 1
224 495.224 36 1
224 511.659 37 1
224 527.211 38 1
224 540.79 39 1
224 556.013 40 1
224 572.665 41 1
224 586.623 42 1
224 601.876 43 1
224 603.791 43 1
224 616.418 44 1
