ID TIME BLK %CPU CHAINDATASIZE
222 78.069 4 191556 22.73
222 123.937 4 193107 22.75
222 168.033 6 197795 22.79
222 277.143 12 216953 22.95
222 280.228 12 216953 22.96
222 326.288 13 218826 23.0
222 369.21 13 218826 23.05
222 414.618 16 224127 23.1
222 460.55 19 227857 23.2
222 504.349 19 228065 23.25
222 549.286 19 228065 23.25
