ID TIME BLK #BLOCKS
226 17.639 3 1
226 24.441 3 3
226 41.125 4 4
226 49.137 5 1
226 62.135 6 1
226 77.615 7 2
226 96.347 8 1
226 108.734 9 1
226 118.862 9 1
226 122.359 10 1
226 138.359 11 1
226 153.123 12 1
226 180.58 13 1
226 199.068 14 1
226 206.376 14 1
226 218.649 15 1
226 226.967 16 1
226 235.748 16 1
226 241.169 17 1
226 244.152 17 1
226 250.905 17 1
226 258.214 18 1
226 276.541 19 2
226 295.003 20 1
226 302.308 21 1
226 317.34 22 1
226 327.368 22 1
226 335.418 23 3
226 346.131 24 2
226 361.439 25 1
226 365.084 25 1
226 376.728 26 1
226 381.889 26 2
226 391.061 27 1
226 394.667 27 1
226 405.929 28 1
226 421.653 29 2
226 437.1 30 2
226 451.72 31 1
226 466.046 32 1
226 468.861 32 2
226 474.418 32 1
226 482.86 33 1
226 496.169 34 1
226 511.559 35 1
226 526.915 36 1
