ID TIME BLK CHAINDATASIZE %CPU
224 53.572 3 184638 64.67
224 115.748 8 214877 65.4
224 160.635 11 230949 65.95
224 207.019 14 243839 66.5
224 235.638 16 254465 66.83
224 279.902 18 260195 67.22
224 325.375 21 272404 67.72
224 373.08 25 282590 67.74
224 413.554 27 292889 68.02
224 462.83 30 306817 68.42
