ID TIME BLK #BLOCKS
226 16.787 4 1
226 34.331 5 6
226 97.793 9 7
226 115.502 10 2
226 141.238 12 2
226 169.468 14 4
226 213.328 17 6
226 228.542 18 2
226 243.676 19 1
226 259.791 20 1
226 279.209 21 2
226 292.484 22 1
226 304.502 23 1
226 310.098 23 1
226 317.885 24 1
226 320.542 24 1
226 334.572 25 1
226 349.246 26 1
226 363.523 27 1
226 379.707 28 3
226 405.136 29 1
226 408.521 30 1
226 435.271 31 1
226 446.781 32 1
226 456.71 33 1
226 476.194 34 1
226 492.078 35 2
226 526.203 37 2
226 556.973 39 3
226 597.081 42 3
226 606.964 43 1
226 611.932 43 1
226 619.157 44 1
226 622.63 44 1
226 632.587 45 1
226 637.027 45 1
226 648.156 46 1
226 656.053 46 3
