ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
224 28.348 4 0 0 [] []
224 33.55 4 0 0 [] []
224 38.84 4 0 0 [] []
224 44.126 4 0 0 [] []
224 49.425 4 0 0 [] []
224 54.725 4 0 0 [] []
224 60.008 4 0 0 [] []
224 65.492 4 0 1 [] ['210']
224 70.643 4 0 0 [] []
224 75.934 4 0 0 [] []
224 81.228 4 0 0 [] []
224 86.526 4 0 0 [] []
224 91.821 4 0 0 [] []
224 97.113 4 0 0 [] []
224 102.413 4 0 0 [] []
224 107.726 4 0 0 [] []
224 113.027 4 0 0 [] []
224 118.33 4 0 0 [] []
224 123.649 4 0 1 [] ['214']
224 128.912 4 0 0 [] []
224 134.204 4 0 0 [] []
224 139.501 4 0 0 [] []
224 144.797 4 0 0 [] []
224 150.115 4 0 0 [] []
224 155.408 4 0 0 [] []
224 160.717 4 1 1 ['211'] ['211']
224 166.001 4 0 0 [] []
224 171.287 4 0 0 [] []
224 176.583 4 0 0 [] []
224 181.878 4 0 0 [] []
224 187.184 4 0 0 [] []
224 192.485 4 0 0 [] []
224 197.772 4 0 0 [] []
224 203.068 4 0 0 [] []
224 208.357 4 0 0 [] []
224 213.653 4 0 0 [] []
224 218.945 4 0 0 [] []
224 224.257 4 0 0 [] []
224 229.582 4 0 0 [] []
224 234.851 4 0 0 [] []
224 240.162 4 0 0 [] []
224 245.437 4 0 0 [] []
224 250.756 4 1 1 ['213'] ['213']
224 256.05 4 1 1 ['213'] ['213']
224 261.389 14 0 1 [] ['213']
224 266.737 15 1 1 ['213'] ['213']
224 272.108 15 1 1 ['213'] ['213']
224 277.513 15 2 2 ['213', '217'] ['213', '217']
224 282.826 15 0 2 [] ['213', '217']
224 288.234 15 0 1 [] ['213']
224 293.603 15 0 0 [] []
224 298.79 15 0 0 [] []
224 304.098 15 0 0 [] []
224 309.415 15 0 0 [] []
224 314.72 15 0 0 [] []
224 320.015 15 0 0 [] []
224 325.324 15 0 1 [] ['217']
224 330.603 15 0 1 [] ['217']
224 335.905 15 0 1 [] ['217']
224 341.187 15 0 1 [] ['217']
224 346.513 15 0 0 [] []
224 351.812 15 0 0 [] []
224 357.113 15 0 0 [] []
224 362.413 15 0 0 [] []
224 367.85 19 1 2 ['214'] ['214', '218']
224 373.133 20 1 1 ['214'] ['214']
224 378.61 20 1 2 ['222'] ['213', '214']
224 384.046 20 0 2 [] ['213', '222']
224 389.358 20 0 1 [] ['213']
224 394.633 20 0 1 [] ['213']
224 399.943 20 0 1 [] ['213']
224 405.257 20 0 1 [] ['213']
224 410.637 22 0 0 [] []
224 415.945 22 0 0 [] []
224 421.092 23 1 2 ['218'] ['210', '218']
224 426.558 23 0 3 [] ['210', '222', '218']
224 431.866 23 0 1 [] ['210']
224 437.22 24 1 1 ['226'] ['226']
224 442.486 24 0 1 [] ['226']
224 447.798 24 0 1 [] ['226']
224 453.102 24 0 0 [] []
224 458.474 24 1 1 ['218'] ['218']
224 463.812 24 1 1 ['218'] ['218']
224 468.924 24 0 0 [] []
224 474.061 24 0 0 [] []
224 479.366 24 0 0 [] []
224 484.688 24 1 1 ['210'] ['210']
