ID TIME BLK #BLOCKS
224 256.765 6 3
224 266.127 15 9
224 367.591 19 5
224 379.724 20 1
224 406.505 21 2
224 411.153 22 2
224 418.615 23 1
224 434.62 24 1
224 517.283 25 1
224 537.453 26 1
224 539.798 27 1
224 567.197 28 1
224 578.179 29 1
224 593.072 30 1
224 629.563 29 1
224 634.046 29 1
224 642.477 30 1
224 646.099 30 1
224 657.509 32 1
224 663.473 31 1
224 674.069 32 1
224 688.096 33 1
224 710.561 34 1
224 747.562 35 1
224 753.19 36 2
224 766.532 37 1
224 780.937 38 1
224 847.686 40 2
224 856.714 41 1
224 862.888 42 1
224 908.477 43 1
224 990.854 46 2
224 994.722 47 1
224 1067.776 49 2
224 1073.117 50 2
224 1088.338 50 1
224 1118.141 53 4
224 1157.28 54 1
224 1173.383 55 1
224 1197.848 55 2
224 1204.555 56 1
224 1217.291 57 1
224 1258.205 58 1
224 1263.895 59 2
224 1401.089 61 3
224 1430.391 66 5
224 1497.799 67 1
224 1502.118 70 3
224 1512.024 71 1
224 1584.752 74 3
224 1597.97 75 2
224 1610.086 76 1
224 1679.873 79 3
224 1690.989 80 1
224 1715.909 79 1
224 1723.313 82 2
224 1746.491 82 1
