ID TIME ESTIMATE W B S1 S2 S3
205 0.065 0.125 0 3 270 278 322
205 1.067 0.071 0 6 273 282 331
205 2.07 0.05 0 9 256 263 311
205 3.069 0.038 0 12 273 279 321
205 4.07 0.031 0 15 269 275 320
205 5.071 0.026 0 18 266 272 315
205 6.072 0.023 0 21 276 280 322
205 7.077 0.02 0 24 268 276 321
205 8.085 0.018 0 27 272 281 323
205 9.092 0.016 0 30 267 274 318
205 10.093 0.015 0 33 261 273 320
205 11.095 0.014 0 36 243 256 300
205 12.099 0.013 0 39 245 257 303
205 13.1 0.012 0 42 267 277 322
205 14.101 0.011 0 45 251 261 306
205 15.102 0.01 0 48 264 272 313
205 16.11 0.01 0 51 282 288 325
205 17.112 0.009 0 54 269 277 319
205 18.113 0.009 0 57 253 264 310
205 19.114 0.008 0 60 246 259 304
205 20.115 0.008 0 63 285 291 333
205 21.117 0.007 0 66 281 290 333
